"tf" "lipid" "cor"
"ATF6" "PG 18:2;0_20:1;0" -0.918407480599839
"HNF4A" "DAG 16:1;0_18:0;0" 0.917648504005226
"HNF4A" "PE 16:1;0_22:2;0" 0.916221604332476
"ATF6" "PC O-16:1;0/21:3;0" -0.916146262777088
"HNF4A" "PE 18:1;0_20:2;0" -0.915971093030102
"ATF6" "PC 18:1;0_19:2;0" -0.915691722742795
"HNF4A" "PC 18:1;0_20:2;0" -0.915281693211964
"NR1H3" "PA 18:0;0_18:2;0" 0.915098542764876
"HNF4A" "PC 16:0;0_20:5;0" 0.914027592344298
"ATF6" "PC O-16:0;0/20:5;0" 0.913611021340017
"HNF4A" "PC O-17:2;0/20:3;0" -0.913379471190742
"ATF4" "PE 17:1;0_22:5;0" -0.913184211891519
"HNF4A" "PC 16:0;0_20:2;0" 0.913109506130949
"HNF4A" "PC 18:0;0_18:1;0" 0.913086963616723
"HNF4A" "PE O-18:1;0/16:0;0" -0.91293294915422
"ATF6" "CE 16:1;0" 0.91254644446599
"HNF4A" "PC O-17:1;0/17:1;0" 0.911837173296214
"HNF4A" "PC O-17:2;0/18:1;0" -0.911684133153614
"HNF4A" "HexCer 42:1;2" 0.911128795629781
"HNF4A" "PE O-16:1;0/22:2;0" 0.910723837876855
"ATF6" "PE 16:1;0_17:0;0" 0.91050184456993
"ATF6" "DAG 16:0;0_18:2;0" 0.909750502233473
"HNF4A" "PC 16:1;0_18:2;0" 0.909693453690422
"ATF6" "PC O-18:1;0/15:0;0" -0.90928960947628
"ATF6" "PE 16:0;0_22:6;0" 0.909073115926713
"HNF4A" "PE 20:1;0_20:2;0" -0.909053573443252
"ATF6" "PC 16:0;0_20:3;0" 0.909014247341305
"ATF6" "PG 18:1;0_20:3;0" -0.908970757098205
"ATF4" "PE O-18:2;0/22:6;0" -0.908750764852592
"NR1H3" "PE O-18:2;0/20:5;0" -0.907714307450248
"HNF4A" "PG 18:1;0_18:1;0" -0.907447441076795
"HNF4A" "PE 18:1;0_20:4;0" -0.907325764130107
"ATF6" "SM 36:1;2" 0.906953981877284
"XBP1" "PC 18:0;0_22:2;0" -0.906952282209922
"ATF4" "PE O-18:2;0/22:2;0" -0.906822413809622
"HNF4A" "LPC 16:0;0" 0.906452585973862
"ATF4" "PG 16:0;0_20:4;0" 0.906214486904206
"ATF6" "PC 16:1;0_16:1;0" 0.9055334548912
"HNF4A" "PC 18:0;0_22:5;0" 0.905384400226239
"HNF4A" "PC O-18:1;0/20:5;0" -0.905319024969739
"XBP1" "PE O-18:2;0/20:3;0" -0.904329572837134
"ATF6" "PE O-18:1;0/18:1;0" -0.902990109563348
"ATF4" "PC O-17:1;0/20:4;0" -0.902896416609354
"HNF4A" "PI 16:0;0_22:5;0" 0.90265359851965
"ATF4" "PC 15:0;0_18:1;0" 0.90213972724737
"ATF4" "PC O-18:2;0/22:5;0" -0.901733217878806
"HNF4A" "DAG 16:0;0_18:2;0" 0.901262763778908
"HNF4A" "PE O-16:1;0/22:5;0" 0.901018603959377
"HNF4A" "PC 16:1;0_20:3;0" 0.900588362289724
"ATF6" "PC 16:2;0_18:1;0" -0.899835601848648
"ATF6" "PI 18:1;0_18:1;0" -0.899219520282101
"ATF4" "PE O-16:1;0/20:3;0" 0.899117175935404
"ATF4" "PC O-16:1;0/16:2;0" -0.898916302085335
"HNF4A" "CE 16:1;0" 0.898783568195021
"XBP1" "PS 16:0;0_22:1;0" -0.898619871025822
"ATF4" "PE O-18:2;0/22:4;0" -0.898493438990982
"HNF4A" "HexCer 40:1;2" 0.898336243090007
"XBP1" "PE O-18:2;0/20:4;0" -0.897757360037287
"ATF6" "PC 15:0;0_16:1;0" 0.897305408106527
"ATF6" "PE O-16:0;0/20:3;0" 0.896990647113643
"ATF4" "PC O-16:0;0/20:3;0" 0.896418796219382
"ATF6" "DAG 16:0;0_16:0;0" 0.89630050006922
"ATF6" "PG 16:1;0_18:1;0" 0.89625582124698
"ATF4" "PE O-16:1;0/22:4;0" 0.896199767552427
"ATF4" "PE O-16:1;0/20:5;0" 0.896065281460485
"NR1H3" "PS 16:0;0_22:3;0" -0.895988707522964
"HNF4A" "PI 16:0;0_20:2;0" 0.895874848375101
"ATF4" "PG 16:0;0_18:1;0" 0.895402220712486
"ATF6" "PE 18:0;0_20:5;0" 0.895392423453495
"ATF6" "PC 16:0;0_20:5;0" 0.895266239916094
"ATF4" "PE O-18:2;0/21:3;0" -0.894882311038377
"ATF4" "PE O-18:2;0/20:1;0" -0.894611642513324
"ATF6" "PC 16:2;0_17:1;0" -0.894479154497206
"ATF4" "PE O-16:0;0/20:4;0" 0.894151027981908
"ATF4" "PS 18:1;0_20:1;0" -0.893884514523306
"HNF4A" "PE O-16:1;0/18:3;0" 0.893847267240089
"ATF6" "TAG 48:1;0" 0.893585887062395
"ATF6" "PC O-16:0;0/16:0;0" 0.893567307190894
"HNF4A" "PG 16:1;0_19:1;0" 0.893423428001944
"ATF4" "PE O-16:0;0/20:5;0" 0.893207793012382
"ATF6" "PC O-17:2;0/20:3;0" -0.892353426325211
"ATF6" "PG 20:4;0_20:4;0" 0.892304180042298
"HNF4A" "PE 20:1;0_20:1;0" -0.892020764341003
"ATF4" "PC 18:1;0_22:1;0" -0.891900284151528
"ATF4" "PS 18:1;0_22:1;0" -0.891716728822934
"HNF4A" "PE 16:1;0_22:4;0" 0.891625967982652
"ATF6" "PC O-17:2;0/18:1;0" -0.89156655300332
"HNF4A" "PG 20:3;0_20:3;0" -0.89148765190999
"HNF4A" "PC 16:0;0_20:3;0" 0.891485025907568
"HNF4A" "PC 15:0;0_16:0;0" 0.89138366193249
"HNF4A" "PE O-16:2;0/16:1;0" 0.890686526486606
"ATF6" "PE 16:0;0_22:4;0" 0.889888986311927
"NR1H3" "PE O-18:0;0/18:1;0" 0.889784984013673
"ATF6" "SM 42:2;2" -0.889612403178696
"ATF6" "PC O-16:0;0/22:3;0" -0.888377405337148
"NR1H3" "PA 18:0;0_18:1;0" 0.888348232359675
"ATF4" "SM 34:0;2" -0.888299518969159
"ATF4" "PC O-18:1;0/16:0;0" -0.887319950919102
"NR1H3" "PC O-17:2;0/17:0;0" 0.887159692874311
"ATF4" "PG 18:2;0_20:3;0" -0.887010776610792
"ATF6" "PE O-17:0;0/20:3;0" 0.886892270468289
"ATF4" "PE 17:1;0_20:1;0" -0.886515638488253
"HNF4A" "PE 16:1;0_22:3;0" 0.886363546856549
"ATF4" "PC 18:1;0_22:5;0" -0.886138716573692
"HNF4A" "PC O-18:2;0/17:1;0" 0.885776555717392
"ATF6" "PE 16:0;0_20:2;0" 0.8856782793419
"HNF4A" "CE 18:1;0" -0.885506444454994
"ATF4" "PC 17:0;0_18:1;0" -0.884968699351154
"HNF4A" "PE O-16:0;0/22:1;0" 0.884666733307684
"HNF4A" "PC 18:0;0_20:2;0" 0.884603433575556
"HNF4A" "PC 16:0;0_22:4;0" 0.884476480903749
"HNF4A" "PG 16:0;0_20:1;0" 0.88375505586491
"HNF4A" "PC 15:0;0_16:1;0" 0.883716375268855
"XBP1" "PE 14:0;0_18:0;0" -0.883495355947713
"HNF4A" "PC O-18:0;0/20:6;0" 0.883056824714838
"ATF6" "PC O-18:1;0/20:4;0" -0.882970710794183
"HNF4A" "PC O-16:1;0/17:0;0" -0.882489139002462
"ATF6" "Cer 34:2;2" 0.882479409149616
"HNF4A" "PE O-16:0;0/22:5;0" 0.882406992943103
"ATF4" "PG 16:0;0_20:1;0" 0.882286792876769
"XBP1" "PE 15:0;0_20:1;0" 0.881919563220372
"ATF4" "PE O-16:1;0/17:1;0" 0.881449709882644
"ATF6" "PE 16:1;0_22:3;0" 0.881191192852207
"ATF4" "PC O-18:0;0/20:6;0" 0.881114027385059
"ATF6" "PI 20:1;0_20:4;0" -0.880981104018697
"HNF4A" "PC O-17:0;0/20:5;0" 0.880794027165022
"NR1H3" "Cer 34:0;2" -0.880527186827365
"HNF4A" "PS 18:0;0_22:1;0" 0.880443095864027
"ATF6" "CE 16:0;0" 0.880302005462644
"ATF4" "PE 20:1;0_20:1;0" -0.88008871983736
"XBP1" "PE 16:1;0_20:1;0" -0.87987406457102
"ATF4" "PE 16:0;0_20:4;0" 0.879601544486254
"HNF4A" "PC O-16:0;0/22:2;0" 0.879578329794572
"HNF4A" "PC 18:1;0_19:0;0" -0.878990413479453
"NR1H3" "PC 16:0;0_17:1;0" -0.878837547725854
"ATF4" "DAG 14:0;0_18:1;0" -0.878602052394586
"ATF6" "PC 16:1;0_20:3;0" 0.878045198048238
"HNF4A" "PC 18:1;0_19:2;0" -0.877861717619341
"ATF4" "PC O-18:1;0/20:2;0" -0.877724599913396
"ATF6" "PE O-16:1;0/16:1;0" 0.877437921002491
"ATF4" "PE 16:0;0_19:1;0" -0.877408003484185
"ATF6" "PE 16:0;0_16:1;0" 0.877158769220922
"ATF4" "PA 16:0;0_18:1;0" 0.876881572679355
"ATF6" "DAG 16:1;0_18:0;0" 0.876436445060702
"HNF4A" "PC 18:0;0_20:3;0" 0.876361055354375
"XBP1" "PE O-18:2;0/22:3;0" -0.875236967029077
"ATF4" "PE O-17:0;0/20:5;0" 0.875186112197803
"ATF4" "SM 32:1;2" -0.874439378611131
"XBP1" "PS 16:0;0_20:1;0" -0.874420974722348
"ATF4" "PE O-18:1;0/22:4;0" -0.874246243638016
"HNF4A" "PC O-18:1;0/16:0;0" -0.873986005731826
"ATF6" "PC 16:0;0_16:1;0" 0.873922359275147
"ATF6" "PE O-18:1;0/16:0;0" -0.873508197073745
"NR1H3" "PE 15:0;0_22:3;0" -0.873496686851552
"ATF4" "PS 16:0;0_18:1;0" 0.872966215605623
"ATF4" "PE 18:2;0_18:2;0" 0.872955676688007
"ATF4" "SM 34:1;2" -0.872346370386732
"HNF4A" "PE 16:0;0_20:3;0" 0.872242731390972
"NR1H3" "PE O-16:1;0/20:1;0" 0.87210191660125
"HNF4A" "PE 16:0;0_20:4;0" 0.871924889655301
"NR1H3" "PC O-16:2;0/16:1;0" -0.870625357782272
"ATF6" "PE 16:1;0_18:0;0" 0.870084284375875
"ATF4" "PC 18:0;0_18:1;0" 0.869492996859626
"ATF6" "Cer 42:2;2" 0.869108568494399
"ATF4" "PC 20:1;0_20:4;0" -0.868961860869868
"XBP1" "Chol" -0.86844351166119
"HNF4A" "PC 16:1;0_20:2;0" 0.868301596135125
"ATF6" "PC O-17:2;0/16:0;0" -0.867793343463984
"ATF4" "PE O-16:1;0/20:4;0" 0.867699107925304
"HNF4A" "PC 17:0;0_20:4;0" 0.867256196953858
"ATF4" "DAG 16:1;0_20:1;0" -0.867157235510927
"HNF4A" "PE O-18:0;0/18:2;0" 0.867050308075672
"ATF4" "PA 17:1;0_17:1;0" 0.867004014059616
"XBP1" "PS 18:0;0_19:1;0" -0.866942122514892
"ATF4" "PC 18:1;0_22:6;0" -0.86684637720821
"HNF4A" "PC O-18:1;0/15:0;0" -0.866753487456892
"ATF6" "PC 18:1;0_18:2;0" -0.866580312831462
"ATF6" "PI 18:1;0_20:2;0" -0.865985782221052
"ATF6" "PE O-17:0;0/22:6;0" 0.865683525290986
"HNF4A" "PE O-16:0;0/20:4;0" 0.865673306222918
"XBP1" "PC O-16:1;0/20:1;0" -0.865265182783154
"HNF4A" "DAG 16:0;0_16:0;0" 0.865152461375978
"ATF6" "PC O-16:2;0/17:0;0" -0.865015692512518
"HNF4A" "PE 18:0;0_20:4;0" 0.864991809598311
"ATF6" "DAG 16:0;0_16:1;0" 0.864766259906422
"ATF4" "PC O-18:1;0/20:1;0" -0.864463296372584
"ATF6" "PE 16:1;0_22:4;0" 0.864302144450234
"ATF4" "PC 18:1;0_20:2;0" -0.864297452887434
"HNF4A" "PE O-16:1;0/22:3;0" 0.864017233323564
"ATF4" "PE 16:0;0_20:5;0" 0.86382486214533
"HNF4A" "PG 17:0;0_18:1;0" -0.863315165751
"ATF6" "PE 18:1;0_20:3;0" -0.863058427187656
"ATF6" "PE O-18:1;0/20:2;0" -0.862913989059065
"ATF4" "PE O-16:1;0/20:2;0" 0.862642632652981
"HNF4A" "PE O-16:1;0/19:2;0" 0.862383112264627
"ATF6" "PG 20:3;0_20:3;0" -0.862368212080809
"ATF6" "PE O-18:2;0/19:1;0" -0.86212338247828
"XBP1" "PE 18:1;0_18:3;0" 0.86197176232468
"XBP1" "PE O-18:0;0/22:4;0" -0.861518518825453
"ATF4" "PC O-16:1;0/22:3;0" -0.861441878015936
"ATF6" "PE O-16:1;0/22:3;0" 0.861080025387647
"ATF6" "PE O-16:1;0/22:5;0" 0.861004544974049
"ATF6" "PE 16:0;0_20:3;0" 0.860705836883742
"NR1H3" "PG 17:1;0_18:1;0" 0.860056447983446
"ATF6" "PE O-16:0;0/18:2;0" 0.859933558409294
"ATF4" "PC 18:1;0_20:1;0" -0.859726341160695
"ATF6" "PC O-17:0;0/20:5;0" 0.859140069196131
"ATF4" "PC O-17:0;0/20:5;0" 0.858876488118615
"ATF4" "PC O-17:2;0/16:1;0" -0.858714920974081
"ATF4" "PC O-18:2;0/20:5;0" -0.858641525538822
"ATF6" "PC 16:0;0_22:4;0" 0.858517880315395
"ATF4" "PE O-16:1;0/22:3;0" 0.858469761191634
"ATF4" "PE 16:0;0_20:3;0" 0.858356847502841
"ATF6" "PE O-17:2;0/20:1;0" -0.857711894201704
"HNF4A" "PC 16:0;0_20:4;0" 0.857078229920461
"ATF6" "PC 16:0;0_21:3;0" 0.856390573274929
"HNF4A" "PS 18:1;0_18:1;0" -0.856270581282994
"ATF6" "PC 16:0;0_18:3;0" 0.856005707459358
"ATF6" "PE 16:1;0_22:2;0" 0.855923442818737
"ATF4" "PE 18:1;0_20:2;0" -0.855766688087769
"ATF6" "PC O-18:1;0/20:5;0" -0.855679254548659
"ATF6" "PE 16:1;0_20:4;0" 0.855375985294792
"ATF4" "PC O-18:1;0/20:5;0" -0.85526743052671
"ATF4" "PC O-16:0;0/20:4;0" 0.854073138006287
"HNF4A" "PC 18:1;0_18:2;0" -0.853396746651882
"ATF6" "PC 18:1;0_20:1;0" -0.853302901110863
"ATF4" "PC 18:1;0_18:2;0" -0.852777747145105
"HNF4A" "PC 16:0;0_22:2;0" 0.852400613374031
"ATF4" "PE O-16:1;0/22:5;0" 0.851085195530633
"ATF6" "PE O-18:2;0/19:3;0" -0.850982549669692
"ATF4" "PE 16:1;0_22:4;0" 0.850718664039461
"ATF6" "PE O-16:1;0/16:2;0" -0.850365934620156
"ATF6" "PE 18:1;0_20:2;0" -0.850251601909537
"HNF4A" "PC O-18:1;0/18:1;0" -0.850189982750781
