"Ctrl" "OA" "PA" "PO"
"CE 16:0;0" 4.43332139769541 2.9731098396522 6.69688737248371 6.05191288863592
"CE 16:1;0" 3.33557113319033 2.5369030651926 4.2461539243458 3.55939467558664
"CE 18:1;0" 5.14039776855488 7.09362258761496 4.99405080552794 5.48804000703571
"Cer 34:0;2" -1.0910209181702 -0.922768285084984 -0.713816477080994 -0.98948658682376
"Cer 34:1;2" 3.38749256414779 3.52212270091859 4.01873478781677 3.77566940787783
"Cer 34:2;2" -0.314972171899732 -0.0824090282330358 0.537592081287398 0.311127936544005
"Cer 40:1;2" 1.70747338689522 0.176371967811798 2.41770641069239 1.78202832912188
"Cer 40:2;2" -0.595999848654615 -0.665871879757078 0.115977565641604 -0.363266471112724
"Cer 42:1;2" 2.96727054526527 0.94852819911991 3.13171535040824 2.31016870489249
"Cer 42:2;2" 2.29276146779339 2.3596926414483 2.80286777998526 2.41926441663488
"Chol" 11.1119766573208 10.7962382183905 11.1507527730027 10.5544265104506
"DAG 14:0;0_16:0;0" 2.9680637554016 0.630440395555954 3.23320422151977 1.78404366791296
"DAG 14:0;0_18:1;0" 1.56218788774922 3.12723597810874 0.241941074837587 0.769201670063293
"DAG 16:0;0_16:0;0" 4.2511415796247 1.52337347035944 7.37165349637462 5.62911630110937
"DAG 16:0;0_16:1;0" 3.31596289271483 0.991196242979263 5.13637989981934 3.58724643391621
"DAG 16:0;0_18:1;0" 4.74905301342341 5.00057003591286 5.67357551077704 5.99937294593579
"DAG 16:0;0_18:2;0" 0.396007779904632 -0.365692906071674 1.24545600645376 0.601603542163055
"DAG 16:0;0_20:1;0" 1.4101998379565 1.72545962295587 1.58889138482084 1.26362984955414
"DAG 16:1;0_18:0;0" 0.569329673522952 -0.72157955568595 1.99440202243038 0.255283172568956
"DAG 16:1;0_18:1;0" 2.1696175941624 3.17519200827431 2.58072637134877 2.52822665113435
"DAG 16:1;0_20:1;0" -1.07607228837361 0.209117159936354 -1.07693204351208 -1.73799002738244
"DAG 18:0;0_18:1;0" 3.67053370564371 4.034508141458 3.67176739644432 3.8003246286449
"DAG 18:0;0_18:2;0" -0.208700507237181 -0.943877992610291 0.0887486328715664 -0.938954587680336
"DAG 18:0;0_20:4;0" 1.76602141341973 1.07460669795855 2.08176699066988 1.57988267416315
"DAG 18:1;0_18:1;0" 2.5590244015355 6.43869811390246 2.15683541865458 3.54207816002839
"DAG 18:1;0_20:3;0" -0.861233089956456 2.29565620663563 -1.50037872893197 -0.35940112780367
"HexCer 34:1;2" 4.27677799240562 4.56381062062011 4.28443269976608 4.31659978653517
"HexCer 38:1;2" 0.762038387083498 -0.179515843254414 0.608394496106221 0.601961711814589
"HexCer 40:1;2" 3.4620773393424 2.26469467426262 3.38672241160019 3.15252285955439
"HexCer 42:1;2" 3.39763347279029 1.79669497420837 3.06277648988303 2.51210342791
"HexCer 42:2;2" 2.0310902742352 2.60600671519337 2.21653095626996 2.07240949913698
"LPA 18:0;0" -3.52691184536883 -3.91652911683738 -3.2648513077313 -3.50814842858541
"LPA 18:1;0" -3.9234177206304 -4.07628297974059 -4.32330130055173 -3.87923537363445
"LPC 16:0;0" 2.71436637421541 1.17583286690228 4.62014583378168 2.81171141438002
"LPC 18:1;0" 1.68695644563652 2.44550207764774 1.49248937731933 1.94861401566177
"LPE 18:0;0" 0.0401370736292247 -2.24154095871904 1.19082188928158 -0.731975103902829
"LPE 18:1;0" -0.224548550282734 0.750629844797175 -0.0776370550937313 -0.0184940221520731
"LPE 20:3;0" -1.83898019487883 -1.84598927740152 -1.75350576106185 -1.72959685046033
"LPE 20:4;0" -0.673317901311655 0.100327240568865 -0.151126183819845 -0.0521033927235176
"LPE 22:6;0" -1.0331446118605 -0.694644739581717 -0.527050738026824 -0.600526216617354
"LPE O-16:1;0" 1.74222011556104 -0.506913888612246 3.20015148796908 1.59696715109145
"LPE O-18:1;0" 0.384095117496163 -1.28191182767051 0.717909449258877 -0.668522844592517
"LPE O-18:2;0" 0.00787261115529124 -0.117080233781123 0.575510792300653 -0.753474731691139
"LPG 18:1;0" 0.433849144980188 -0.0892418914777393 -0.202313183571723 0.340963257385573
"LPG 22:6;0" 0.0393874554671425 -1.67920298209771 -0.802980918025074 -1.13992423188737
"LPI 18:0;0" 2.24451730403633 -0.0688371058626543 3.09014812577299 1.74343855048699
"LPI 18:1;0" 1.10632571621473 2.23920180858631 1.57528386223144 1.74602011608372
"LPI 20:4;0" 1.26964413261729 1.30543228248179 1.90550913094849 1.47410359198221
"PA 16:0;0_18:1;0" 2.58158502939727 1.47972094276526 3.53839887995007 3.16509194946134
"PA 16:0;0_18:2;0" -0.494755801191335 -2.77630544356102 -0.0677252060854415 -1.01204784745664
"PA 16:1;0_18:0;0" 0.914135889219585 -1.29991282478665 1.95356179556656 0.430409773132144
"PA 16:1;0_18:1;0" 0.213699151051477 -1.87517734264698 1.09941657545616 -0.116452605374238
"PA 17:1;0_17:1;0" -0.713702954866174 -1.4684720408299 -0.282458534643941 -0.592252601653882
"PA 18:0;0_18:1;0" 1.86092098505079 1.80014173249776 1.61366059735919 2.19538695458671
"PA 18:0;0_18:2;0" -1.13709688795856 -1.30051361772203 -1.33940984864507 -0.947684280292916
"PA 18:1;0_18:1;0" 0.436190460200994 1.35698125199994 0.444648301329168 1.11568966015065
"PA 18:1;0_18:2;0" -0.825923256414216 -0.756720648335678 -1.67667256899745 -1.45667619709322
"PC 14:0;0_16:0;0" 5.93179869315677 4.19718297969768 4.75315521050413 3.90147062094092
"PC 14:0;0_17:0;0" -1.78591143292078 -2.33706592371646 -2.62389930519004 -3.04186839976008
"PC 14:0;0_17:1;0" 1.47512429172508 2.47656320054635 0.2685720601061 -0.452194827081251
"PC 14:0;0_18:0;0" 2.1232507355657 1.50881284554285 2.22871900191786 1.30252501765886
"PC 14:0;0_18:1;0" 5.35181839264804 5.13080331104417 4.56791121047551 4.23777293999271
"PC 14:0;0_18:2;0" 4.18669485806719 4.07782615741193 3.07679139723521 3.68242949594417
"PC 14:0;0_20:4;0" 3.85515044157678 3.26731146541018 4.09958340596018 3.55029625388672
"PC 15:0;0_15:0;0" 1.15273108675679 0.110425733676887 -0.39537504918657 -0.615168915168436
"PC 15:0;0_16:0;0" 2.74156067166905 2.00249235605165 2.95036476224448 2.11186624461192
"PC 15:0;0_16:1;0" 4.43150264235638 3.75499639211321 5.48880993286977 4.27622493855062
"PC 15:0;0_17:0;0" 0.0947491262555006 -0.58635781814577 -0.348677648435811 -0.697895170615619
"PC 15:0;0_17:1;0" 1.86664687772046 1.42178264214266 1.65734030612433 0.553593985737472
"PC 15:0;0_18:1;0" 4.08032252842702 3.19533888597539 4.67150038998432 4.80174449091623
"PC 15:0;0_20:1;0" 2.63575697565031 1.215367411259 2.11860480203904 2.02397897685489
"PC 16:0;0_16:0;0" 6.22450915893825 6.13342309481871 7.65113089899607 6.67102543973453
"PC 16:0;0_16:1;0" 7.80115577273893 5.52215531654869 9.86245896848333 7.57235290383165
"PC 16:0;0_16:2;0" 4.34809493725229 5.43404536650582 4.1044057623098 4.5585732053728
"PC 16:0;0_17:1;0" 4.06755125231804 4.11307058199434 4.36295835899227 3.66699110399796
"PC 16:0;0_18:1;0" 9.42219226461306 9.24401521510698 10.1586682887815 10.2507963728098
"PC 16:0;0_18:2;0" 5.42909242824772 3.51266626045377 6.6298715152762 5.36224765035436
"PC 16:0;0_18:3;0" 2.08315927075403 0.696515891006828 3.11258046066604 2.08461690469911
"PC 16:0;0_19:1;0" 1.7465349381965 0.491400446609216 1.91751912828552 1.03942777428339
"PC 16:0;0_19:2;0" 0.113782069198272 -1.17353845913722 1.01053089781689 0.143560319096484
"PC 16:0;0_20:1;0" 4.34513239969102 4.19562107213229 4.40405326392806 3.90311494307896
"PC 16:0;0_20:2;0" 3.47635638262356 3.03100758000103 3.93278232476061 3.30320322736836
"PC 16:0;0_20:3;0" 4.22311783948143 2.94017146522873 5.67963193256284 4.65961859470033
"PC 16:0;0_20:4;0" 4.17595108395207 2.98481313645067 5.75998807318497 4.83393913988815
"PC 16:0;0_20:5;0" 3.10590324245204 1.772836710411 4.43234834535745 3.39131695982702
"PC 16:0;0_21:3;0" -0.188817644203119 -0.974883840976659 0.123233280806759 -0.146149071640322
"PC 16:0;0_22:1;0" 0.798419175124154 1.42069433071069 1.05685004461643 0.0498733343943068
"PC 16:0;0_22:2;0" 0.24243218689126 -0.367327739040223 0.504325131723386 -0.324637416788929
"PC 16:0;0_22:3;0" 0.640535337849589 1.14216695262735 1.40592478553371 0.493747978059653
"PC 16:0;0_22:4;0" 1.60305673814734 0.971081950936709 2.44570118952537 1.3489885257831
"PC 16:0;0_22:5;0" 3.83070816594933 2.93098414377557 4.59150016839682 3.56341435278609
"PC 16:0;0_22:6;0" 2.77994333665768 1.19526225903614 3.70562522898659 2.21817914992425
"PC 16:1;0_16:1;0" 7.45141496112174 6.72052130974326 8.28034767094383 7.43494012933802
"PC 16:1;0_16:2;0" 3.83242793840672 4.66162731860064 4.34105893217914 3.98644896194127
"PC 16:1;0_17:0;0" 0.839433535415661 -1.02983203322016 2.03601555184497 -0.108078014695052
"PC 16:1;0_17:1;0" 3.83796373054432 4.4207304144259 4.07181138477264 3.77927869828636
"PC 16:1;0_18:0;0" 4.76881530570025 2.72287481475361 6.64536148401678 4.04315073284667
"PC 16:1;0_18:1;0" 7.01293403726752 6.75528314472639 7.5957604332482 6.72859272867773
"PC 16:1;0_18:2;0" 3.23279133066571 1.85934307607035 3.76920005130241 2.17825350694767
"PC 16:1;0_19:1;0" 0.620585670902581 -1.87308740451875 1.39943327536236 -0.536884789706419
"PC 16:1;0_20:1;0" 3.59281228262036 2.68214970110807 3.93820568228922 2.21846524093351
"PC 16:1;0_20:2;0" 1.49738341708058 0.536308435986803 2.0591188338425 0.693621394128254
"PC 16:1;0_20:3;0" 1.89792015440483 1.08650406652874 2.91517807222928 1.66645799089251
"PC 16:1;0_20:4;0" 1.98527406497135 1.65778517208466 2.58994907012048 1.73050230932253
"PC 16:1;0_22:1;0" 0.748512725593045 -0.0185879326594877 1.35571299291348 -0.372393003219896
"PC 16:1;0_22:2;0" -1.08017417209014 -1.36265444329405 -0.457652151969972 -1.69742508239819
"PC 16:1;0_22:3;0" -1.31335931467345 0.0303695818275494 -0.640220694482618 -1.68139505737491
"PC 16:1;0_22:5;0" 1.07578957146981 0.577650491163454 1.68826932409002 -0.0927403305924691
"PC 16:2;0_17:1;0" 3.59061143966063 5.1416693950709 3.52301867035681 3.55051766247307
"PC 16:2;0_18:0;0" 1.41060092124448 1.00060383694475 1.60009919821325 0.884713034180489
"PC 16:2;0_18:1;0" 2.1128092737231 4.3090558584972 1.53983372098871 1.70242569417662
"PC 17:0;0_18:1;0" 3.76427886420458 3.95824277710701 3.58205767215248 3.61133936654082
"PC 17:0;0_18:2;0" -0.034475635981579 -1.46951756356807 0.199388113998216 -0.608426273180462
"PC 17:0;0_20:1;0" -0.522803904458058 -0.316015476137351 -0.972457524107379 -1.41657076303
"PC 17:0;0_20:2;0" -0.311091018635258 -0.455132307211402 -1.10282847827743 -0.868281168119805
"PC 17:0;0_20:3;0" -0.147100320704501 -0.526757579109987 -0.450726650943686 -0.632042007907471
"PC 17:0;0_20:4;0" -0.663790942881109 -0.914219555485774 -0.223022861715559 -0.637966894409435
"PC 17:0;0_22:5;0" 0.501715898180433 1.46235364981178 2.42446513792776 3.63131712638003
"PC 17:1;0_17:1;0" -0.0381666457299449 -0.593715039684475 -0.642104561829695 -1.34935403331897
"PC 17:1;0_18:1;0" 4.06781214242038 5.1932446854103 3.65426313660015 4.19387374676715
"PC 17:1;0_18:2;0" -0.577523883837967 1.87716757591525 0.233279231747316 -0.690263065427108
"PC 17:1;0_20:1;0" 1.137758533733 1.5542776214652 -0.0844931525593979 -0.143069892020648
"PC 17:1;0_20:3;0" 0.479829348941672 1.12581626752587 0.765602504166635 0.911569799612169
"PC 17:1;0_20:4;0" 0.0771254987666524 1.96128855041169 2.84913422451463 2.34581766260865
"PC 18:0;0_18:1;0" 7.32333514974726 6.70213406870271 7.71928174510086 7.45697036443053
"PC 18:0;0_18:2;0" 4.51523735419212 2.58720686990891 5.04772420674184 3.89500290674616
"PC 18:0;0_18:3;0" 1.23449072859137 0.0613820705432104 1.8161745912885 0.926723347818504
"PC 18:0;0_19:1;0" -0.0598200324761039 -1.27556107418913 0.18275942127735 -0.538862819092618
"PC 18:0;0_20:2;0" 2.47056765518452 1.18215177334369 2.13214357414166 1.70707463371162
"PC 18:0;0_20:3;0" 3.399192917394 3.02020838114619 4.00170921357077 3.44203592711807
"PC 18:0;0_20:4;0" 3.23114651643375 3.05068405269641 3.7898161118035 2.96154573734773
"PC 18:0;0_22:2;0" -0.772028032194088 -1.25083307858995 -1.07431883739725 -2.25961754053209
"PC 18:0;0_22:5;0" 2.54574090030981 1.74499591085551 2.96762314739265 1.96009726039173
"PC 18:0;0_22:6;0" 1.83031027970157 0.600348117859395 2.20399249191855 1.12307333829514
"PC 18:1;0_18:1;0" 7.85447063254405 9.8583101342101 7.28037743886004 8.26890738918253
"PC 18:1;0_18:2;0" 4.79966402150916 5.05247275869712 4.54652921590082 4.66379406620802
"PC 18:1;0_18:3;0" 1.34838199605591 1.68972224730724 1.2962984504533 1.72736300506597
"PC 18:1;0_19:0;0" 0.637142104792569 0.694105153797636 0.550495931909275 0.628518629969287
"PC 18:1;0_19:1;0" 2.49856775511272 2.52316885058418 1.47584379346665 1.84987658281273
"PC 18:1;0_19:2;0" 0.350081933354441 0.734710670103952 -0.447039823015481 0.400997359531458
"PC 18:1;0_19:3;0" -0.32214109683277 -0.209726350826494 0.0746670721342186 0.488171507913396
"PC 18:1;0_20:1;0" 5.03133033541546 6.012857808661 3.97101177835317 4.3242152377768
"PC 18:1;0_20:2;0" 2.81716451349862 3.7419960475221 2.2013726781147 2.61954977756939
"PC 18:1;0_20:3;0" 3.65644918439405 4.38947953513857 3.45451193894805 3.71902227738622
"PC 18:1;0_20:4;0" 3.40879743023561 5.04172162016077 3.23710971122379 3.57742165852223
"PC 18:1;0_20:5;0" 2.04933778013057 2.43469162590829 2.60967101591473 2.19341200030288
"PC 18:1;0_22:1;0" 1.49926602756424 2.62670206844202 0.58006810040683 0.804759571906188
"PC 18:1;0_22:4;0" 0.0890172768764868 1.12164330773848 -0.10451330094818 0.104030311815636
"PC 18:1;0_22:5;0" 2.10628980268589 2.72490512719256 1.60498865451554 1.7797712045024
"PC 18:1;0_22:6;0" 1.9915637711657 2.82462494604376 1.4808927412388 1.83745379074389
"PC 18:2;0_18:2;0" -0.0605053269803925 -1.1368753554612 0.111875775563475 -0.517907779179755
"PC 18:2;0_20:1;0" 1.40247587572067 0.703081335531717 0.792161538388597 0.271508552078248
"PC 18:2;0_20:3;0" -0.282934260965179 -0.732892693871941 -0.125672309632687 -0.474863435174381
"PC 18:2;0_20:4;0" -0.444120922928564 -0.574691886712385 -0.299101459837839 -0.619310276653867
"PC 20:1;0_20:1;0" -0.778860622275225 -0.492372253021582 -2.69957802511131 -3.10872984885026
"PC 20:1;0_20:4;0" -0.181768607739395 0.676276407631009 -0.601564403163386 -1.04771017849717
"PC 20:3;0_20:3;0" -2.71998584075765 -3.24226090641039 -2.38938005792999 -2.828662994716
"PC 20:3;0_20:4;0" 0.945256399493894 0.87358183504987 0.737016455480422 0.947528376521623
"PC O-16:0;0/16:0;0" 3.86051456125109 2.7962906886711 4.89703061379475 3.97197154104086
"PC O-16:0;0/16:1;0" 4.84323474499808 3.19183787557186 5.43355721477194 4.4473529189091
"PC O-16:0;0/16:2;0" -0.646939101630547 -0.647156390101664 -1.43635486925931 -2.15545694574862
"PC O-16:0;0/17:1;0" -3.05704504818534 -3.04851633388688 -5.78702885021007 -4.38064067080016
"PC O-16:0;0/18:1;0" 5.1577105034833 4.8940628558813 5.04674826533117 5.78023552042385
