tf	lipid	cor
ATF6	LPC 16:0;0	0.920340987579659
E2F5	LPI 18:0;0	-0.919370074169308
MYC	LPC 16:0;0	-0.918252848534704
FOXP2	LPE 18:0;0	-0.918244287664961
PROX1	LPC 16:0;0	0.917805796899051
E2F7	LPE 18:0;0	-0.917070848110232
E2F3	LPI 18:0;0	-0.917007630957962
GATA3	LPE 18:0;0	0.915751201127613
ESR2	LPE 18:0;0	0.915065106123559
MAFF	LPI 18:0;0	0.914522730402527
PGR	LPE 18:0;0	-0.914176387009941
HBP1	LPI 18:0;0	-0.913639699520523
PAX8	LPE 18:0;0	-0.913515417548228
BHLHE22	LPI 18:0;0	0.913202219875712
FOS	LPI 18:0;0	0.911304890064707
NFE2	LPC 16:0;0	0.911303392657641
ZFP740	LPI 18:0;0	-0.91062417161156
ZFP384	LPI 18:0;0	0.907665146992068
ATF3	LPI 18:0;0	-0.907383241324516
HNF4A	LPC 16:0;0	0.906452585973862
FOXP2	LPI 18:0;0	-0.90618290022578
GLI2	LPI 18:0;0	-0.906082662482658
NFE2L2	LPI 18:0;0	0.905161057723693
TAL1	LPI 18:0;0	0.903875732162813
GLI2	LPC 16:0;0	-0.903700271675349
MAFF	LPE 18:0;0	0.903126817982244
SREBF2	LPC 16:0;0	0.903123332358309
BACH2	LPI 18:0;0	0.903122562385319
ATF3	LPE 18:0;0	-0.901250794185245
NANOG	LPI 18:0;0	-0.900061854525709
RXRA	LPI 18:0;0	0.896628100377516
MEF2A	LPE 18:0;0	0.894460240362919
TCF7L2	LPE 18:0;0	-0.89428627952113
NFE2L2	LPE 18:0;0	0.892469904110868
SPIB	LPE 18:0;0	0.891964507186248
FOXK2	LPE 18:0;0	0.891608523720716
BACH2	LPC 16:0;0	0.891121445978955
ZFP740	LPE 18:0;0	-0.890739136678584
TAL1	LPE 18:0;0	0.888354312456837
IKZF1	LPC 16:0;0	0.887245230154257
MYC	LPI 18:0;0	-0.886142238983858
CREB3	LPC 16:0;0	-0.886060924069534
ESR2	LPI 18:0;0	0.885945579918064
NFYA	LPC 16:0;0	0.883133929496197
RXRA	LPE 18:0;0	0.88129412171556
NANOG	LPE 18:0;0	-0.880681261909641
MBD1	LPC 16:0;0	0.880441539803954
EGR1	LPC 16:0;0	0.879198921838562
MEF2A	LPI 18:0;0	0.878733832632654
MAFG	LPI 18:0;0	0.878414642921688
GATA3	LPI 18:0;0	0.876022614830239
POU5F1	LPE 18:0;0	-0.875798226286428
ATF7	LPE 18:0;0	0.872735487637468
TCF7L2	LPI 18:0;0	-0.866333668486877
FOSL1	LPE 18:0;0	0.864852997408918
ONECUT1	LPI 18:0;0	-0.864835451986178
NFKB2	LPE 18:0;0	0.863035341108224
SPIB	LPI 18:0;0	0.862040767706534
OTX2	LPI 18:0;0	-0.861884659941521
FOXK2	LPI 18:0;0	0.86149377249803
HMBOX1	LPE 18:0;0	-0.860287289083937
NFE2	LPI 18:0;0	0.857781076614021
ELF3	LPC 16:0;0	0.856948006146819
NR1H2	LPE 18:0;0	0.856914087993326
SOX6	LPC 16:0;0	0.85600986999465
OTX2	LPE 18:0;0	-0.854384333465684
NFYB	LPC 16:0;0	-0.85366726108558
BATF	LPC 16:0;0	0.852052807348567
FOSL1	LPI 18:0;0	0.848061719231966
MYC	LPE 18:0;0	-0.847118352069395
USF2	LPC 16:0;0	0.845985888888932
ATF7	LPI 18:0;0	0.844951150444701
NEUROD1	LPI 18:0;0	-0.844418093668402
ZEB2	LPC 16:0;0	-0.843357745291141
POU4F2	LPE 18:0;0	-0.842902395429155
POU2F1	LPI 18:0;0	0.837543102399305
MYBL2	LPC 16:0;0	-0.836345846289651
IRF2	LPI 18:0;0	0.835162698181513
NFYA	LPI 18:0;0	0.835096564182464
SP4	LPC 16:0;0	0.834300158028538
NFKB2	LPI 18:0;0	0.834097954810139
PAX6	LPC 16:0;0	-0.833915818156588
ONECUT1	LPE 18:0;0	-0.831689150401276
NR1H2	LPI 18:0;0	0.829071893627842
IRF2	LPE 18:0;0	0.82872562185425
NEUROD1	LPE 18:0;0	-0.82847128247134
AR	LPE 18:0;0	0.828437077465237
SMAD1	LPE 18:0;0	0.826929246462046
POU5F1	LPC 16:0;0	-0.825634707746104
POU2F1	LPE 18:0;0	0.825512979935981
BHLHE22	LPC 16:0;0	0.821834281807862
NFE2	LPE 18:0;0	0.82028581958595
HOXB13	LPE 18:0;0	0.815513110390518
CUX1	LPI 18:0;0	0.811679500777725
HMBOX1	LPC 16:0;0	-0.811672705337171
POU4F2	LPI 18:0;0	-0.811249901654955
ATF4	LPI 18:0;0	0.811143028727762
MAF	LPE 18:0;0	0.804941519208743
AR	LPI 18:0;0	0.802398512116322
POU5F1	LPI 18:0;0	-0.801004917679889
MAF	LPI 18:0;0	0.800010675213835
KLF6	LPE 18:0;0	0.799403207412914
TBP	LPC 16:0;0	-0.798508996626554
PKNOX1	LPC 16:0;0	-0.797537661791413
SMAD1	LPI 18:0;0	0.797050806662373
KLF6	LPI 18:0;0	0.796196917429773
CREB3	LPI 18:0;0	-0.791648194749863
IRF1	LPI 18:0;0	0.791442815569332
HOXB13	LPI 18:0;0	0.790219563198476
BCL6	LPC 16:0;0	-0.789992596688724
NFYA	LPE 18:0;0	0.789508653727553
HMBOX1	LPI 18:0;0	-0.78187983539251
TCF7	LPE 18:0;0	-0.781006338247259
GATA3	LPC 16:0;0	0.780164178655616
TCF7	LPI 18:0;0	-0.778477056825544
CUX1	LPE 18:0;0	0.773226797767421
KLF4	LPC 16:0;0	0.773085551007006
ATF1	LPE 18:0;0	-0.769035196118732
KLF1	LPC 16:0;0	-0.765585807776611
ATF6	LPE 18:0;0	0.762241215136213
THAP11	LPC 16:0;0	-0.761454440102982
ETV4	LPC 16:0;0	-0.760587614165417
PROX1	LPE 18:0;0	0.758072375070736
CREB3	LPE 18:0;0	-0.757648793925007
PGR	LPC 16:0;0	-0.757595583843015
ESRRA	LPC 16:0;0	0.754229043264086
PROX1	LPI 18:0;0	0.752227406304621
KMT2A	LPC 16:0;0	0.74687979538434
E2F6	LPC 16:0;0	-0.746399757501206
EHF	LPC 16:0;0	-0.746226602068991
NR3C1	LPC 16:0;0	0.745489034358206
NR2C2	LPC 16:0;0	-0.744912474387925
ESRRA	LPI 18:0;0	0.744244981668572
ZFX	LPI 18:0;0	-0.740919889077963
ATF1	LPC 16:0;0	-0.738851172170573
FLI1	LPC 16:0;0	0.737908086166514
MAFF	LPC 16:0;0	0.73769833926014
FOXO3	LPC 16:0;0	0.737143837502929
KMT2A	LPI 18:0;0	0.732863492764832
ATF6	LPI 18:0;0	0.73231523251237
SP2	LPC 16:0;0	-0.729679978219249
DUXBL1	LPE 18:0;0	-0.727343958360255
DUXBL2	LPE 18:0;0	-0.727343958360255
DUXBL3	LPE 18:0;0	-0.727343958360255
ZFP740	LPC 16:0;0	-0.725780756041734
DUXBL1	LPI 18:0;0	-0.723606545280365
DUXBL2	LPI 18:0;0	-0.723606545280365
DUXBL3	LPI 18:0;0	-0.723606545280365
CREB1	LPI 18:0;0	-0.72261450315482
ATF4	LPE 18:0;0	0.722089971024808
NFE2L2	LPC 16:0;0	0.718216423944457
ZFP143	LPI 18:0;0	0.717728624849213
TAL1	LPC 16:0;0	0.713306740484793
NANOG	LPC 16:0;0	-0.711715069714511
CREB1	LPE 18:0;0	-0.710803161460455
RXRA	LPC 16:0;0	0.709876668194428
SMAD5	LPC 16:0;0	0.707584150291925
IRF1	LPE 18:0;0	0.699114277218427
EGR1	LPE 18:0;0	0.697146043319377
MBD1	LPE 18:0;0	0.696664944374256
TEAD4	LPE 18:0;0	-0.696525535136071
EGR1	LPI 18:0;0	0.691692867363538
ZKSCAN1	LPI 18:0;0	0.691622824346529
CDX2	LPC 16:0;0	0.69058578762086
ZFX	LPE 18:0;0	-0.689472955912341
CLOCK	LPI 18:0;0	0.687169196827964
CEBPB	LPE 18:0;0	0.687031283669527
MBD1	LPI 18:0;0	0.683354154399858
ATF4	LPC 16:0;0	0.682712146529803
VDR	LPC 16:0;0	-0.681037773740678
ATF1	LPI 18:0;0	-0.677261998306379
NR5A2	LPI 18:0;0	0.675643403228812
OTX2	LPC 16:0;0	-0.671777602574869
ESRRA	LPE 18:0;0	0.670486732477215
ETS1	LPI 18:0;0	-0.668286501344011
STAT1	LPE 18:0;0	0.666143766126565
ELF3	LPE 18:0;0	0.661368689391473
ONECUT1	LPC 16:0;0	-0.660718034750773
SNAPC4	LPC 16:0;0	-0.660435976144976
POU4F2	LPC 16:0;0	-0.660098253850393
GATA6	LPE 18:0;0	-0.659486184797197
KMT2A	LPE 18:0;0	0.658992993815613
SIX5	LPI 18:0;0	0.658666282810324
SOX11	LPC 16:0;0	0.658639320276343
SNAPC4	LPI 18:0;0	-0.656729248613501
BATF	LPE 18:0;0	0.655847662083735
ETS1	LPE 18:0;0	-0.655665622031436
STAT3	LPE 18:0;0	-0.651585170565258
TEAD4	LPC 16:0;0	-0.65124201660261
NRF1	LPE 18:0;0	0.650421234679691
NR4A1	LPE 18:0;0	0.649595753819627
STAT1	LPI 18:0;0	0.643571921400174
SNAI2	LPI 18:0;0	-0.642814151138544
ELF3	LPI 18:0;0	0.641980602809233
IRF2	LPC 16:0;0	0.640384460660055
TEAD2	LPI 18:0;0	0.639985917175724
ZFP143	LPE 18:0;0	0.63929427480192
ZKSCAN1	LPE 18:0;0	0.638336540921575
CEBPB	LPI 18:0;0	0.638146946615065
STAT3	LPC 16:0;0	-0.637651132835497
STAT4	LPE 18:0;0	0.637374178382842
VDR	LPI 18:0;0	-0.635564870035044
SP2	LPI 18:0;0	-0.634041767909072
E2F6	LPI 18:0;0	-0.632342792471259
CLOCK	LPE 18:0;0	0.630191668735918
GATA6	LPI 18:0;0	-0.630019210511825
SP4	LPE 18:0;0	0.629116878157389
BATF	LPI 18:0;0	0.626906024043376
IRF1	LPC 16:0;0	0.621348006037162
SP4	LPI 18:0;0	0.613682010360045
MAF	LPC 16:0;0	0.60984947875905
RFX2	LPE 18:0;0	0.606876940698854
KLF6	LPC 16:0;0	0.603764468500803
NR5A2	LPE 18:0;0	0.603729479204664
RFX2	LPI 18:0;0	0.603717073556469
TEAD4	LPI 18:0;0	-0.602836063243802
NR4A1	LPC 16:0;0	0.602407348068795
JUNB	LPC 16:0;0	0.601557280289823
NRF1	LPI 18:0;0	0.599547442929893
ELF5	LPE 18:0;0	-0.597411946004478
CUX1	LPC 16:0;0	0.596581311043424
SIX2	LPC 16:0;0	0.589001498382983
NR3C1	LPE 18:0;0	0.58735809398405
NR2C2	LPE 18:0;0	-0.584797949404677
STAT6	LPI 18:0;0	0.584162064490215
SIX5	LPE 18:0;0	0.583375333766831
PKNOX1	LPE 18:0;0	-0.581210916049469
E2F6	LPE 18:0;0	-0.579928866226564
BCL6	LPE 18:0;0	-0.576464653614662
SNAPC4	LPE 18:0;0	-0.575553284540334
SP2	LPE 18:0;0	-0.575155071286849
STAT4	LPC 16:0;0	0.570176316501574
ZBTB7A	LPI 18:0;0	-0.568438509885325
THAP1	LPE 18:0;0	-0.566742420792739
STAT6	LPE 18:0;0	0.566616290876803
GRHL2	LPI 18:0;0	0.566234581640307
SIX2	LPI 18:0;0	0.564259784260788
PKNOX1	LPI 18:0;0	-0.563450366466572
THAP1	LPC 16:0;0	-0.563164567447211
SNAI2	LPE 18:0;0	-0.562957932770306
KLF4	LPE 18:0;0	0.562018891340538
TEAD2	LPE 18:0;0	0.560646992724277
ZFP110	LPC 16:0;0	-0.559599731619158
ZFP369	LPC 16:0;0	-0.559599731619158
VDR	LPE 18:0;0	-0.556961474641185
SMAD4	LPC 16:0;0	-0.556373404975636
TCF7	LPC 16:0;0	-0.556347150217226
ETV4	LPI 18:0;0	-0.552089426920435
STAT3	LPI 18:0;0	-0.552087206832649
THAP11	LPE 18:0;0	-0.549806302115703
RELA	LPC 16:0;0	-0.549250633760885
CTCF	LPC 16:0;0	-0.547788633574478
BHLHE40	LPC 16:0;0	-0.547002005428077
KLF1	LPE 18:0;0	-0.54613213625605
CEBPD	LPI 18:0;0	0.545097900961839
RUNX2	LPI 18:0;0	0.544266294021554
BCL6	LPI 18:0;0	-0.543859926841713
GFI1B	LPE 18:0;0	0.542717094339469
MYCN	LPI 18:0;0	-0.542059348267483
ETV4	LPE 18:0;0	-0.541217228712431
NR4A1	LPI 18:0;0	0.539115027208229
IRF9	LPI 18:0;0	0.535718835977867
EHF	LPE 18:0;0	-0.52930075270964
ZFP110	LPE 18:0;0	-0.529167460476141
ZFP369	LPE 18:0;0	-0.529167460476141
STAT4	LPI 18:0;0	0.527812336330456
PBX3	LPC 16:0;0	-0.526703270472255
FLI1	LPE 18:0;0	0.524533930998708
TWIST1	LPC 16:0;0	0.524350334057882
FOXO4	LPC 16:0;0	0.524153980320963
DUXBL1	LPC 16:0;0	-0.523784388532046
DUXBL2	LPC 16:0;0	-0.523784388532046
DUXBL3	LPC 16:0;0	-0.523784388532046
SMAD4	LPE 18:0;0	-0.523290827420266
TRP73	LPI 18:0;0	0.522702122796805
CEBPD	LPE 18:0;0	0.52110349167936
KLF4	LPI 18:0;0	0.519872365712113
FOXO3	LPE 18:0;0	0.519640139474911
KLF1	LPI 18:0;0	-0.517433923738004
ZFX	LPC 16:0;0	-0.516527925566665
HIF1A	LPI 18:0;0	0.511263878773091
CREB1	LPC 16:0;0	-0.510805259954623
THAP11	LPI 18:0;0	-0.505943360338127
USF1	LPI 18:0;0	0.505193111817908
ZFP143	LPC 16:0;0	0.499075573104335
NR3C1	LPI 18:0;0	0.498605996264357
NR2C2	LPI 18:0;0	-0.496581031154134
MAX	LPC 16:0;0	-0.494021500129682
RUNX2	LPC 16:0;0	0.493077009580621
ELF5	LPI 18:0;0	-0.491989817202568
EHF	LPI 18:0;0	-0.490443088557321
ATF2	LPC 16:0;0	0.489205979491537
RFX1	LPE 18:0;0	-0.488623752319805
ELF5	LPC 16:0;0	-0.485241336761614
KDM5B	LPI 18:0;0	0.484887530675655
GRHL2	LPE 18:0;0	0.484286558982926
SIX2	LPE 18:0;0	0.484157468897087
SMAD5	LPE 18:0;0	0.481239319237636
CEBPB	LPC 16:0;0	0.48065849235771
FOXO3	LPI 18:0;0	0.4800517120669
FLI1	LPI 18:0;0	0.478979907591303
CDX2	LPE 18:0;0	0.475810908402339
JUN	LPI 18:0;0	0.474570663774135
CTCFL	LPE 18:0;0	-0.474115844752315
MNT	LPI 18:0;0	-0.470132446627018
IRF9	LPE 18:0;0	0.470110937294444
ZBTB7A	LPE 18:0;0	-0.469983955956712
FOXO1	LPC 16:0;0	0.468649470989252
ZBTB33	LPC 16:0;0	0.467855774610478
THAP1	LPI 18:0;0	-0.46462358525898
ZKSCAN1	LPC 16:0;0	0.463940778784885
ZBTB7A	LPC 16:0;0	-0.461216612495507
CLOCK	LPC 16:0;0	0.459324524940452
CTCFL	LPI 18:0;0	-0.45848798276221
SOX11	LPI 18:0;0	0.458402205360377
STAT1	LPC 16:0;0	0.457519116407301
SMAD5	LPI 18:0;0	0.45357329392593
MXI1	LPI 18:0;0	-0.452176722730558
RUNX2	LPE 18:0;0	0.451585691751494
GATA6	LPC 16:0;0	-0.451243987781425
NR5A2	LPC 16:0;0	0.450179506421515
NR2F1	LPI 18:0;0	0.446445321700052
GFI1B	LPI 18:0;0	0.444091975177431
TRP73	LPE 18:0;0	0.4423300010278
JUN	LPE 18:0;0	0.441697725139041
MYCN	LPE 18:0;0	-0.440200767002594
USF1	LPE 18:0;0	0.436736402137303
ARID2	LPI 18:0;0	-0.433789285114055
SIX5	LPC 16:0;0	0.433612383690925
NRF1	LPC 16:0;0	0.430774812160626
SOX11	LPE 18:0;0	0.430597956873726
CDX2	LPI 18:0;0	0.427000977798247
ZFP110	LPI 18:0;0	-0.423247613416808
ZFP369	LPI 18:0;0	-0.423247613416808
SNAI2	LPC 16:0;0	-0.419174167352324
SMAD4	LPI 18:0;0	-0.41712120623316
FOXJ2	LPC 16:0;0	0.41700161190221
TEAD2	LPC 16:0;0	0.415937976019656
SMAD3	LPI 18:0;0	0.411750494363373
HIF1A	LPE 18:0;0	0.409432424075915
EBF1	LPC 16:0;0	-0.40568687595097
MXI1	LPE 18:0;0	-0.402416967282399
KDM5B	LPE 18:0;0	0.400942487003365
MNT	LPE 18:0;0	-0.400421204370472
TRP53	LPI 18:0;0	0.400393100442261
ZFP24	LPI 18:0;0	0.399726023866999
RFX2	LPC 16:0;0	0.398262623536411
RFX1	LPI 18:0;0	-0.397820903017476
ETS1	LPC 16:0;0	-0.397590856168277
TFAP4	LPC 16:0;0	-0.390164315314547
FOSL2	LPC 16:0;0	0.390106084371436
GFI1B	LPC 16:0;0	0.389376220144833
NR2F1	LPE 18:0;0	0.385208336369826
TFAP2C	LPC 16:0;0	0.377281349148346
MYCN	LPC 16:0;0	-0.375770630053751
MYOD1	LPC 16:0;0	0.374348471156884
JUNB	LPE 18:0;0	0.372526829018302
LYL1	LPC 16:0;0	-0.36946277275268
MXI1	LPC 16:0;0	-0.369362529323642
STAT6	LPC 16:0;0	0.364960951701482
HNF1B	LPE 18:0;0	-0.36441735624709
NFATC1	LPC 16:0;0	-0.364288154030484
SPI1	LPI 18:0;0	0.361842788817956
ARID2	LPE 18:0;0	-0.360816915983341
CEBPG	LPC 16:0;0	0.359953884098648
CREM	LPI 18:0;0	-0.357307077135466
JUND	LPC 16:0;0	0.354627625000523
TRP63	LPI 18:0;0	0.353127580150545
ASCL1	LPI 18:0;0	0.352637817626682
PBX3	LPE 18:0;0	-0.350862922202926
CREM	LPE 18:0;0	-0.34722379910765
BHLHE40	LPI 18:0;0	-0.346886451812737
CEBPA	LPC 16:0;0	-0.345113009489668
HIF1A	LPC 16:0;0	0.344799984949582
JUNB	LPI 18:0;0	0.342997898535319
TRP53	LPE 18:0;0	0.341791669455564
GRHL2	LPC 16:0;0	0.34159427536602
ZFP24	LPE 18:0;0	0.334292564175801
MAX	LPE 18:0;0	-0.332639968210578
FOXL2	LPC 16:0;0	-0.330930548763215
NFKB1	LPC 16:0;0	-0.330770655817955
MEIS2	LPC 16:0;0	-0.330628404468102
TWIST1	LPE 18:0;0	0.329711608589493
CREB3L1	LPC 16:0;0	0.329008176608866
TCF12	LPI 18:0;0	0.326332097341109
CEBPD	LPC 16:0;0	0.323118728613095
CTCF	LPE 18:0;0	-0.320001947447564
GATA2	LPI 18:0;0	0.319814062200953
XBP1	LPE 18:0;0	-0.316845777149522
PRDM14	LPI 18:0;0	0.31565548788493
RELA	LPE 18:0;0	-0.315293405892359
RFX1	LPC 16:0;0	-0.314386843946638
NR1H3	LPC 16:0;0	-0.312026384944438
SMAD3	LPE 18:0;0	0.311978236174595
TFAP2C	LPE 18:0;0	0.310227447922344
HNF1B	LPI 18:0;0	-0.30985405894669
IRF9	LPC 16:0;0	0.306483861272466
BHLHE40	LPE 18:0;0	-0.305546227261494
ESR1	LPI 18:0;0	0.299733844360683
RELA	LPI 18:0;0	-0.299491254720585
TRP73	LPC 16:0;0	0.297508640784064
BACH1	LPC 16:0;0	0.296300719538181
JUND	LPE 18:0;0	0.293918418869797
FOXO4	LPI 18:0;0	0.292504857591603
STAT2	LPC 16:0;0	0.290994052741607
CTCF	LPI 18:0;0	-0.289856304464901
ATF2	LPE 18:0;0	0.286476848673231
FOXO4	LPE 18:0;0	0.286443097624626
GATA2	LPE 18:0;0	0.27755101467906
USF1	LPC 16:0;0	0.277023229534373
XBP1	LPI 18:0;0	-0.27544917486468
MAZ	LPC 16:0;0	-0.275427743356923
FOXA1	LPC 16:0;0	0.275058917900402
ZBTB33	LPE 18:0;0	0.273986775097453
NFKB1	LPE 18:0;0	-0.273901519546109
POU2F2	LPI 18:0;0	0.273085206256786
TRP63	LPE 18:0;0	0.271527655194647
FOXO1	LPI 18:0;0	0.269103104242603
SMAD3	LPC 16:0;0	0.268638677523609
NFATC1	LPI 18:0;0	-0.267695040809182
KLF5	LPC 16:0;0	-0.266215083201778
PBX3	LPI 18:0;0	-0.265944460876804
SPI1	LPE 18:0;0	0.264926344448716
FOXJ2	LPE 18:0;0	0.264827682498259
ZBTB11	LPC 16:0;0	0.264203839447568
KDM5B	LPC 16:0;0	0.262021153856981
RUNX3	LPE 18:0;0	0.261423878951577
TWIST1	LPI 18:0;0	0.259593752179339
NR2F6	LPE 18:0;0	-0.256159655072881
ASCL1	LPE 18:0;0	0.254392818568527
JUN	LPC 16:0;0	0.251116715687695
SPI1	LPC 16:0;0	0.24901385311164
EBF1	LPE 18:0;0	-0.245897770659234
MNT	LPC 16:0;0	-0.243301232983728
POU2F2	LPC 16:0;0	0.243023190047124
MAX	LPI 18:0;0	-0.239269039501634
KLF3	LPI 18:0;0	0.237220053719414
NR1H3	LPE 18:0;0	-0.235076444300194
TCF12	LPE 18:0;0	0.229885952211331
HSF1	LPC 16:0;0	0.227766520864543
FOXO1	LPE 18:0;0	0.226502376358424
ATF2	LPI 18:0;0	0.225958912722933
FOSL2	LPE 18:0;0	0.223913160272877
REL	LPC 16:0;0	-0.223239882597118
MEIS2	LPI 18:0;0	-0.222938851774642
CREM	LPC 16:0;0	-0.220695995206049
