tf	lipid	cor
ZFX	DAG 16:0;0_16:0;0	-0.527059914011738
ATF1	DAG 16:0;0_16:0;0	-0.521445040875762
FOXL2	DAG 16:0;0_16:0;0	-0.519933620216347
CREB3L1	DAG 16:0;0_16:0;0	0.513483051221882
NR5A2	DAG 16:0;0_16:0;0	0.511107856544013
HIF1A	DAG 16:0;0_16:0;0	0.504999867007147
SIX5	DAG 16:0;0_16:0;0	0.503294470786339
SNAI2	DAG 16:0;0_16:0;0	-0.500775962405594
POU4F2	DAG 16:0;0_16:0;0	-0.499130354133124
MAF	DAG 16:0;0_16:0;0	0.497708359794744
TEAD2	DAG 16:0;0_16:0;0	0.49625300177626
KLF6	DAG 16:0;0_16:0;0	0.494975141758742
CLOCK	DAG 16:0;0_16:0;0	0.483502047623787
ZKSCAN1	DAG 16:0;0_16:0;0	0.479268979672579
TWIST1	DAG 16:0;0_16:0;0	0.450621264626994
MXI1	DAG 16:0;0_16:0;0	-0.440126210243615
ATF2	DAG 16:0;0_16:0;0	0.438832491675734
TCF7	DAG 16:0;0_16:0;0	-0.43838031585016
SMAD3	DAG 16:0;0_16:0;0	0.436330432293834
CREB1	DAG 16:0;0_16:0;0	-0.432745046651592
GRHL2	DAG 16:0;0_16:0;0	0.430407202785293
POU2F2	DAG 16:0;0_16:0;0	0.427344791440754
TEAD4	DAG 16:0;0_16:0;0	-0.426788832210015
SPI1	DAG 16:0;0_16:0;0	0.423261573556279
PBX3	DAG 16:0;0_16:0;0	-0.416103078892096
STAT3	DAG 16:0;0_16:0;0	-0.415414116842651
DUXBL1	DAG 16:0;0_16:0;0	-0.413394217005786
DUXBL2	DAG 16:0;0_16:0;0	-0.413394217005786
DUXBL3	DAG 16:0;0_16:0;0	-0.413394217005786
HSF1	DAG 16:0;0_16:0;0	0.409194201692457
ZBTB33	DAG 16:0;0_16:0;0	0.40012772685334
PPARG	DAG 16:0;0_16:0;0	0.397490262935018
TRP73	DAG 16:0;0_16:0;0	0.383865864807454
ASCL1	DAG 16:0;0_16:0;0	0.380250272996883
MAX	DAG 16:0;0_16:0;0	-0.361977486737369
KDM5B	DAG 16:0;0_16:0;0	0.359048412353513
IRF9	DAG 16:0;0_16:0;0	0.355810463471388
ZFP110	DAG 16:0;0_16:0;0	-0.34603569174686
ZFP369	DAG 16:0;0_16:0;0	-0.34603569174686
NR4A1	DAG 16:0;0_16:0;0	0.346011868605766
SMAD4	DAG 16:0;0_16:0;0	-0.343539764179843
THAP1	DAG 16:0;0_16:0;0	-0.342692455824412
PAX5	DAG 16:0;0_16:0;0	-0.342420443276282
STAT5A	DAG 16:0;0_16:0;0	-0.334586222769495
USF1	DAG 16:0;0_16:0;0	0.334567075463405
CEBPA	DAG 16:0;0_16:0;0	-0.332046001443358
TBX21	DAG 16:0;0_16:0;0	0.320201357767158
STAT1	DAG 16:0;0_16:0;0	0.310470591366285
STAT4	DAG 16:0;0_16:0;0	0.308320844066299
ELK1	DAG 16:0;0_16:0;0	0.307407486661022
MNT	DAG 16:0;0_16:0;0	-0.305540159574174
STAT6	DAG 16:0;0_16:0;0	0.302429256732268
ETS1	DAG 16:0;0_16:0;0	-0.300727786474883
STAT5B	DAG 16:0;0_16:0;0	0.293344983555377
KLF5	DAG 16:0;0_16:0;0	-0.292423708643002
TFAP4	DAG 16:0;0_16:0;0	-0.292007161647543
RFX2	DAG 16:0;0_16:0;0	0.291201755340306
GATA6	DAG 16:0;0_16:0;0	-0.29109211710534
CEBPB	DAG 16:0;0_16:0;0	0.282319571334132
EBF1	DAG 16:0;0_16:0;0	-0.281657193239783
ARID2	DAG 16:0;0_16:0;0	-0.281235034612067
FOSL2	DAG 16:0;0_16:0;0	0.279839120030237
FOXJ2	DAG 16:0;0_16:0;0	0.278903115744141
CEBPD	DAG 16:0;0_16:0;0	0.276165079098222
TGIF2	DAG 16:0;0_16:0;0	0.268185247796076
LYL1	DAG 16:0;0_16:0;0	-0.267231945235084
NR2F1	DAG 16:0;0_16:0;0	0.262765457207322
SP1	DAG 16:0;0_16:0;0	0.260247817186711
PRDM14	DAG 16:0;0_16:0;0	0.25803285840853
TCF12	DAG 16:0;0_16:0;0	0.256805355609682
TRP63	DAG 16:0;0_16:0;0	0.233889531729817
KLF3	DAG 16:0;0_16:0;0	0.232727603115206
ZFP24	DAG 16:0;0_16:0;0	0.231393017190529
PRDM1	DAG 16:0;0_16:0;0	0.2282872415468
JUN	DAG 16:0;0_16:0;0	0.227087924139599
NRF1	DAG 16:0;0_16:0;0	0.224712666652186
RUNX3	DAG 16:0;0_16:0;0	-0.22080412158879
SP3	DAG 16:0;0_16:0;0	-0.220052169723702
ELF5	DAG 16:0;0_16:0;0	-0.215598621405078
TRP53	DAG 16:0;0_16:0;0	0.215387710672681
NFIC	DAG 16:0;0_16:0;0	-0.210844842486764
ESR1	DAG 16:0;0_16:0;0	0.21077212080887
ZBTB11	DAG 16:0;0_16:0;0	0.194876792261342
ZFP263	DAG 16:0;0_16:0;0	-0.190904958609938
MBD2	DAG 16:0;0_16:0;0	0.190310368410334
MEF2C	DAG 16:0;0_16:0;0	-0.185489075200905
TFAP2C	DAG 16:0;0_16:0;0	0.184753592585881
FOXA1	DAG 16:0;0_16:0;0	0.183666006315086
CREM	DAG 16:0;0_16:0;0	-0.179936173234839
KLF9	DAG 16:0;0_16:0;0	0.164087951761312
HOXA9	DAG 16:0;0_16:0;0	0.157150510200703
NCOA3	DAG 16:0;0_16:0;0	0.151694172845769
EOMES	DAG 16:0;0_16:0;0	-0.148928394111121
RFX5	DAG 16:0;0_16:0;0	-0.148201975840437
NCOA2	DAG 16:0;0_16:0;0	-0.140871702111471
NR1H3	DAG 16:0;0_16:0;0	-0.12906049547513
MAZ	DAG 16:0;0_16:0;0	-0.12057435932443
GFI1B	DAG 16:0;0_16:0;0	0.119105814955455
RBPJ	DAG 16:0;0_16:0;0	-0.118317913849614
JUND	DAG 16:0;0_16:0;0	0.115716240797339
HNF1B	DAG 16:0;0_16:0;0	0.115519505955885
STAT2	DAG 16:0;0_16:0;0	0.110377594752089
GATA2	DAG 16:0;0_16:0;0	0.1090927254601
NR2F6	DAG 16:0;0_16:0;0	0.10129607697396
NFKB1	DAG 16:0;0_16:0;0	-0.09010202471432
MEIS1	DAG 16:0;0_16:0;0	-0.087729132426731
ZFP639	DAG 16:0;0_16:0;0	-0.07634111112847
EPAS1	DAG 16:0;0_16:0;0	-0.070683462826471
CTCFL	DAG 16:0;0_16:0;0	-0.066888069003122
TCF4	DAG 16:0;0_16:0;0	0.066799970793402
KLF13	DAG 16:0;0_16:0;0	0.05813880377341
XBP1	DAG 16:0;0_16:0;0	0.056446380332416
MYB	DAG 16:0;0_16:0;0	0.054559110807647
RFX1	DAG 16:0;0_16:0;0	-0.053250081502491
PDX1	DAG 16:0;0_16:0;0	0.043521988762785
ZFP592	DAG 16:0;0_16:0;0	0.042425201180134
SOX13	DAG 16:0;0_16:0;0	0.032144588796183
ARNTL	DAG 16:0;0_16:0;0	-0.024942892867541
GABPA	DAG 16:0;0_16:0;0	0.024710862870354
ZEB1	DAG 16:0;0_16:0;0	0.023627584424683
REL	DAG 16:0;0_16:0;0	0.022726054629916
TEAD1	DAG 16:0;0_16:0;0	-0.009171544472495
PPARA	DAG 16:0;0_16:0;0	0.008773643714295
NCOA1	DAG 16:0;0_16:0;0	-0.007164153717382
