tf	lipid	cor
ESRRA	PC 16:0;0_16:0;0	0.696788158138145
KMT2A	PC 16:0;0_16:0;0	0.696741105672374
CLOCK	PI 16:0;0_16:1;0	0.696385546205796
KLF1	PC 16:0;0_16:1;0	-0.696092037641697
VDR	PE 16:0;0_16:1;0	-0.695819009255169
THAP11	PE 16:0;0_16:1;0	-0.69562648882265
IRF1	PE 16:0;0_16:1;0	0.694121979313829
THAP11	PC 16:0;0_16:1;0	-0.69365773634588
ETV4	PC 16:0;0_16:1;0	-0.69360876589508
NR3C1	PC 16:0;0_16:1;0	0.693267776562566
VDR	PC 16:0;0_16:0;0	-0.692899029640772
EGR1	PI 16:0;0_16:1;0	0.692199107161565
NR2C2	PC 16:0;0_16:1;0	-0.692027945024597
CREB3	PS 16:1;0_18:0;0	-0.690260149944392
GLI2	PC 16:0;0_16:0;0	-0.689831413950762
IRF4	PC 16:0;0_16:0;0	0.689824078083522
MAX	PC 16:0;0_16:0;0	-0.689131999032411
NR5A2	PI 16:0;0_16:1;0	0.688739455726934
SP2	PC 16:0;0_16:1;0	-0.688022658101197
SNAPC4	PE 16:0;0_16:1;0	-0.686315084275336
ELF5	PS 16:1;0_18:0;0	-0.686124623804165
MAF	PC 16:0;0_16:1;0	0.684511621380542
MBD1	PI 16:0;0_16:1;0	0.682036958660882
EHF	PE 16:0;0_16:1;0	-0.681247365817783
KLF6	PC 16:0;0_16:1;0	0.67865793988518
ETS1	PS 16:1;0_18:0;0	-0.678487798966846
EHF	PC 16:0;0_16:1;0	-0.676737852072628
SNAPC4	PI 16:0;0_16:1;0	-0.676226666877071
SIX5	PI 16:0;0_16:1;0	0.672665778504581
NR3C1	PE 16:0;0_16:1;0	0.6716422486917
FOXO3	PE 16:0;0_16:1;0	0.671543579290291
NR2C2	PE 16:0;0_16:1;0	-0.670803486225065
FLI1	PE 16:0;0_16:1;0	0.67050929918439
FLI1	PC 16:0;0_16:1;0	0.669130605702387
CUX1	PE 16:0;0_16:1;0	0.668611337672723
TEAD4	PC 16:0;0_16:1;0	-0.668485007091593
CUX1	PC 16:0;0_16:1;0	0.667452949074285
FOXO3	PC 16:0;0_16:1;0	0.667302358989944
MAF	PE 16:0;0_16:1;0	0.665907682323828
ZFX	PS 16:1;0_18:0;0	-0.665726248008697
BACH2	PC 16:0;0_16:0;0	0.665511260000954
ETS1	PI 16:0;0_16:1;0	-0.665462419242521
IRF1	PC 16:0;0_16:1;0	0.661519836083945
KLF6	PE 16:0;0_16:1;0	0.66071527904212
RARA	PC 16:0;0_16:0;0	0.659952034219726
YY1	PC 16:0;0_16:0;0	-0.659689616534905
SNAI2	PI 16:0;0_16:1;0	-0.658035894037923
MBD1	PS 16:1;0_18:0;0	0.657120398810574
VDR	PI 16:0;0_16:1;0	-0.655175766961681
TEAD2	PI 16:0;0_16:1;0	0.655074016739552
ATF1	PI 16:0;0_16:1;0	-0.653550856134779
PBX2	PC 16:0;0_16:0;0	0.652553980247769
EGR1	PS 16:1;0_18:0;0	0.651819314080012
VDR	PC 16:0;0_16:1;0	-0.650696042930448
SP2	PI 16:0;0_16:1;0	-0.649494466820708
E2F6	PI 16:0;0_16:1;0	-0.646466799301654
SMAD5	PE 16:0;0_16:1;0	0.645057737559671
ATF4	PS 16:1;0_18:0;0	0.643810086382876
SNAPC4	PC 16:0;0_16:1;0	-0.643676928646675
STAT3	PC 16:0;0_16:1;0	-0.643442980890898
POU5F1	PC 16:0;0_16:0;0	-0.64260549002331
TCF7	PC 16:0;0_16:1;0	-0.640848981502146
ELF3	PI 16:0;0_16:1;0	0.639505027933073
HMBOX1	PC 16:0;0_16:0;0	-0.635445004695662
SMAD5	PC 16:0;0_16:1;0	0.635088989748938
GFI1B	PS 16:1;0_18:0;0	0.635010960724246
IKZF1	PC 16:0;0_16:0;0	0.634394333100144
RFX2	PS 16:1;0_18:0;0	0.633919777095142
THAP1	PS 16:1;0_18:0;0	-0.633561665621571
STAT1	PI 16:0;0_16:1;0	0.633283966470598
BATF	PS 16:1;0_18:0;0	0.627057631705849
TEAD4	PE 16:0;0_16:1;0	-0.626343426680031
MYOD1	PC 16:0;0_16:0;0	0.626286290289962
IRF1	PS 16:1;0_18:0;0	0.625905009188595
ELF3	PS 16:1;0_18:0;0	0.625164252715406
BATF	PI 16:0;0_16:1;0	0.622197601942663
SOX11	PE 16:0;0_16:1;0	0.621770767672899
CEBPB	PI 16:0;0_16:1;0	0.62164688480061
CDX2	PE 16:0;0_16:1;0	0.620633283857075
HNF4A	PC 16:0;0_16:0;0	0.620626112315608
CDX2	PC 16:0;0_16:1;0	0.620566862830573
TCF7	PE 16:0;0_16:1;0	-0.620500487842911
NR4A1	PC 16:0;0_16:1;0	0.618673126307249
GATA6	PI 16:0;0_16:1;0	-0.618123826041442
SNAPC4	PC 16:0;0_16:0;0	-0.61776546624947
FOXL2	PC 16:0;0_16:0;0	-0.616912047169717
SREBF2	PC 16:0;0_16:0;0	0.616327982978236
ZKSCAN1	PS 16:1;0_18:0;0	0.614603017684374
FOXJ2	PC 16:0;0_16:0;0	0.61424198999738
NR3C1	PS 16:1;0_18:0;0	0.613510857595572
TFAP4	PC 16:0;0_16:0;0	-0.613488943042172
EBF1	PC 16:0;0_16:0;0	-0.613096773867238
SP4	PI 16:0;0_16:1;0	0.612370942681828
NR2C2	PS 16:1;0_18:0;0	-0.610228621218201
ATF1	PC 16:0;0_16:0;0	-0.610101376773697
SIX2	PE 16:0;0_16:1;0	0.608265296684668
CREB3L1	PC 16:0;0_16:0;0	0.607697866920062
FOSL2	PC 16:0;0_16:0;0	0.606694485979451
CLOCK	PS 16:1;0_18:0;0	0.603133096293191
CEBPA	PC 16:0;0_16:0;0	-0.602390851168587
STAT3	PE 16:0;0_16:1;0	-0.601672321898334
DUXBL1	PC 16:0;0_16:1;0	-0.600483436580574
DUXBL2	PC 16:0;0_16:1;0	-0.600483436580574
DUXBL3	PC 16:0;0_16:1;0	-0.600483436580574
RFX2	PI 16:0;0_16:1;0	0.598128236553763
CEBPG	PC 16:0;0_16:0;0	0.596247096088864
ZFP110	PS 16:1;0_18:0;0	-0.593517638899189
ZFP369	PS 16:1;0_18:0;0	-0.593517638899189
STAT4	PC 16:0;0_16:1;0	0.593101393466958
ZFX	PE 16:0;0_16:1;0	-0.59281306118242
LYL1	PC 16:0;0_16:0;0	-0.591403131919857
ZBTB7A	PI 16:0;0_16:1;0	-0.590589441902889
ZFP143	PS 16:1;0_18:0;0	0.589744694790396
SIX2	PC 16:0;0_16:0;0	0.58900093620339
SP4	PS 16:1;0_18:0;0	0.588815444897741
SOX11	PC 16:0;0_16:1;0	0.588555622522731
SMAD4	PS 16:1;0_18:0;0	-0.587480135231211
CREB1	PC 16:0;0_16:1;0	-0.587113635922147
ZFX	PC 16:0;0_16:1;0	-0.586025021176599
SIX2	PI 16:0;0_16:1;0	0.584033326663838
STAT6	PI 16:0;0_16:1;0	0.583661184690704
ESRRA	PS 16:1;0_18:0;0	0.582524849357934
NRF1	PI 16:0;0_16:1;0	0.582418903742849
GRHL2	PI 16:0;0_16:1;0	0.582125089993
DUXBL1	PE 16:0;0_16:1;0	-0.581474519489871
DUXBL2	PE 16:0;0_16:1;0	-0.581474519489871
DUXBL3	PE 16:0;0_16:1;0	-0.581474519489871
RFX1	PS 16:1;0_18:0;0	-0.579949832805089
ZFP143	PE 16:0;0_16:1;0	0.579683394619446
TEAD4	PI 16:0;0_16:1;0	-0.578553067252985
STAT6	PS 16:1;0_18:0;0	0.577251358849748
CREB1	PE 16:0;0_16:1;0	-0.574899696321141
KMT2A	PS 16:1;0_18:0;0	0.570442627974785
NR4A1	PE 16:0;0_16:1;0	0.569264604184028
RUNX2	PI 16:0;0_16:1;0	0.56596780314183
SIX2	PC 16:0;0_16:1;0	0.564397855420791
THAP1	PC 16:0;0_16:1;0	-0.564323511959537
MYCN	PI 16:0;0_16:1;0	-0.564101670137444
NR5A2	PS 16:1;0_18:0;0	0.562506887340108
PKNOX1	PI 16:0;0_16:1;0	-0.56187984104851
SMAD4	PC 16:0;0_16:0;0	-0.560866079319461
ZFP110	PC 16:0;0_16:0;0	-0.559515819662665
ZFP369	PC 16:0;0_16:0;0	-0.559515819662665
ZFP143	PC 16:0;0_16:1;0	0.558705409099279
ETV4	PI 16:0;0_16:1;0	-0.557408886090393
STAT3	PC 16:0;0_16:0;0	-0.555309842901608
CEBPB	PC 16:0;0_16:1;0	0.55493986406317
BCL6	PS 16:1;0_18:0;0	-0.549134869298572
ZFP110	PC 16:0;0_16:1;0	-0.548624946529084
ZFP369	PC 16:0;0_16:1;0	-0.548624946529084
IRF9	PI 16:0;0_16:1;0	0.547415842321548
SOX6	PC 16:0;0_16:0;0	0.546746460573544
CEBPD	PI 16:0;0_16:1;0	0.546273259074771
SMAD4	PC 16:0;0_16:1;0	-0.544422152108379
KLF4	PS 16:1;0_18:0;0	0.542868347696165
STAT4	PE 16:0;0_16:1;0	0.542223699992094
PKNOX1	PS 16:1;0_18:0;0	-0.541752674626264
ZKSCAN1	PE 16:0;0_16:1;0	0.540796066623116
SIX5	PS 16:1;0_18:0;0	0.539303083239487
BCL6	PI 16:0;0_16:1;0	-0.538746642612805
TRP73	PI 16:0;0_16:1;0	0.538266782065105
CLOCK	PE 16:0;0_16:1;0	0.536986622363343
JUNB	PE 16:0;0_16:1;0	0.536044749022877
STAT1	PC 16:0;0_16:1;0	0.534010128055118
RUNX2	PE 16:0;0_16:1;0	0.533514975617255
ZKSCAN1	PC 16:0;0_16:1;0	0.533456771907878
HIF1A	PI 16:0;0_16:1;0	0.533357296975943
NFYB	PC 16:0;0_16:0;0	-0.532935473456601
THAP11	PS 16:1;0_18:0;0	-0.532158238376776
NR5A2	PE 16:0;0_16:1;0	0.530446357512549
CLOCK	PC 16:0;0_16:1;0	0.527795389479499
CEBPD	PS 16:1;0_18:0;0	0.527106140438443
GATA6	PC 16:0;0_16:1;0	-0.527086415552977
STAT3	PI 16:0;0_16:1;0	-0.527069402309928
JUNB	PC 16:0;0_16:1;0	0.526787499617066
CTCFL	PS 16:1;0_18:0;0	-0.523427204199817
ELF5	PC 16:0;0_16:1;0	-0.523123351843316
THAP1	PE 16:0;0_16:1;0	-0.522266683712689
NFATC1	PC 16:0;0_16:0;0	-0.518064069752158
TEAD4	PC 16:0;0_16:0;0	-0.517699917902023
USF1	PI 16:0;0_16:1;0	0.517696937423325
ZBTB7A	PE 16:0;0_16:1;0	-0.517007160692749
CEBPB	PE 16:0;0_16:1;0	0.51674522290298
KLF1	PS 16:1;0_18:0;0	-0.515376251370733
USF2	PC 16:0;0_16:0;0	0.515259190716961
SNAI2	PS 16:1;0_18:0;0	-0.514712187345349
SIX5	PE 16:0;0_16:1;0	0.514310662270633
NR5A2	PC 16:0;0_16:1;0	0.513472296967757
KLF1	PI 16:0;0_16:1;0	-0.513406148799478
TEAD2	PS 16:1;0_18:0;0	0.513025748678668
KLF4	PI 16:0;0_16:1;0	0.512492853767065
PPARG	PC 16:0;0_16:0;0	0.512358817184771
BHLHE40	PE 16:0;0_16:1;0	-0.511724109288268
THAP1	PC 16:0;0_16:0;0	-0.51096327311051
NR4A1	PI 16:0;0_16:1;0	0.510929010212442
ZEB2	PC 16:0;0_16:0;0	-0.509737358393089
BHLHE22	PC 16:0;0_16:0;0	0.509717267481494
NRF1	PC 16:0;0_16:1;0	0.508978928409816
FLI1	PS 16:1;0_18:0;0	0.508456581772569
ZFP110	PE 16:0;0_16:1;0	-0.508033592676486
ZFP369	PE 16:0;0_16:1;0	-0.508033592676486
EHF	PS 16:1;0_18:0;0	-0.5072696561
STAT1	PE 16:0;0_16:1;0	0.506567659560725
FOXA1	PC 16:0;0_16:0;0	0.504100597949505
SMAD4	PE 16:0;0_16:1;0	-0.503959533861872
ZBTB11	PC 16:0;0_16:0;0	0.503481236296326
MEIS2	PC 16:0;0_16:0;0	-0.503323584589841
KDM5B	PI 16:0;0_16:1;0	0.501480447462998
SNAI2	PE 16:0;0_16:1;0	-0.50033815552644
STAT4	PI 16:0;0_16:1;0	0.499518350755403
MYBL2	PC 16:0;0_16:0;0	-0.498810386590744
FOXO3	PS 16:1;0_18:0;0	0.498289933379013
THAP11	PI 16:0;0_16:1;0	-0.498193127516975
PAX6	PC 16:0;0_16:0;0	-0.497218158690833
TEAD2	PE 16:0;0_16:1;0	0.497049157585755
GATA6	PE 16:0;0_16:1;0	-0.496787344881604
SIX5	PC 16:0;0_16:1;0	0.495612396163705
E2F6	PS 16:1;0_18:0;0	-0.4953174022815
ETS1	PC 16:0;0_16:1;0	-0.492882125315565
RUNX2	PC 16:0;0_16:1;0	0.490249518522604
RELA	PE 16:0;0_16:1;0	-0.488394248458573
SP2	PS 16:1;0_18:0;0	-0.487840976057895
BACH1	PC 16:0;0_16:0;0	0.485090269510156
NR4A1	PC 16:0;0_16:0;0	0.484313130160571
EHF	PI 16:0;0_16:1;0	-0.484006885804994
SNAPC4	PS 16:1;0_18:0;0	-0.483806455568802
MNT	PI 16:0;0_16:1;0	-0.483049621273821
CTCF	PE 16:0;0_16:1;0	-0.481593272775831
ETV4	PS 16:1;0_18:0;0	-0.479924448954278
NR3C1	PI 16:0;0_16:1;0	0.479253444358815
SNAI2	PC 16:0;0_16:1;0	-0.479218553616396
JUN	PI 16:0;0_16:1;0	0.478128086614877
NR2C2	PI 16:0;0_16:1;0	-0.477394468395598
TEAD2	PC 16:0;0_16:1;0	0.476234236801972
ZBTB7A	PC 16:0;0_16:1;0	-0.475902940305662
ETS1	PE 16:0;0_16:1;0	-0.47559551081121
RFX2	PC 16:0;0_16:1;0	0.47531631192599
FOXO3	PI 16:0;0_16:1;0	0.473472285478252
RELA	PC 16:0;0_16:1;0	-0.473045247134573
CTCF	PC 16:0;0_16:1;0	-0.472794197543724
FOXO4	PE 16:0;0_16:1;0	0.472537226929432
BHLHE40	PC 16:0;0_16:1;0	-0.471831240405096
FLI1	PI 16:0;0_16:1;0	0.470910803541707
ELF5	PE 16:0;0_16:1;0	-0.469789658225347
NRF1	PE 16:0;0_16:1;0	0.468676876874963
SOX11	PI 16:0;0_16:1;0	0.468088443577119
NFIC	PC 16:0;0_16:0;0	-0.467366893919365
PAX5	PC 16:0;0_16:0;0	-0.466523566581661
PBX3	PC 16:0;0_16:1;0	-0.466042876408248
MAZ	PC 16:0;0_16:0;0	-0.464422218540035
ELF5	PI 16:0;0_16:1;0	-0.46396753158625
TFAP2C	PC 16:0;0_16:0;0	0.463949041864249
CDX2	PS 16:1;0_18:0;0	0.463113909310169
MXI1	PI 16:0;0_16:1;0	-0.46254560364831
GATA3	PC 16:0;0_16:0;0	0.462148247676885
VDR	PS 16:1;0_18:0;0	-0.460402559706595
TWIST1	PC 16:0;0_16:1;0	0.458065222648215
HOXA9	PC 16:0;0_16:0;0	0.457575806384375
NR2F1	PI 16:0;0_16:1;0	0.457247442377345
RFX2	PE 16:0;0_16:1;0	0.455887057428524
ATF4	PC 16:0;0_16:0;0	0.451239921413624
SMAD5	PI 16:0;0_16:1;0	0.450038054957283
SMAD5	PS 16:1;0_18:0;0	0.44989799992983
CTCFL	PI 16:0;0_16:1;0	-0.449315371788891
JUND	PC 16:0;0_16:0;0	0.448791431096126
FOXO4	PC 16:0;0_16:1;0	0.447757596703377
ARID2	PI 16:0;0_16:1;0	-0.447650027624984
PBX3	PE 16:0;0_16:1;0	-0.4472513204728
TWIST1	PE 16:0;0_16:1;0	0.447144200902731
MYCN	PE 16:0;0_16:1;0	-0.446463334730229
HNF1B	PS 16:1;0_18:0;0	-0.446462131256769
TBX21	PC 16:0;0_16:0;0	0.445207638476987
JUN	PS 16:1;0_18:0;0	0.441272211957512
GFI1B	PC 16:0;0_16:1;0	0.440935572072151
TBP	PC 16:0;0_16:0;0	-0.440558664151553
STAT6	PC 16:0;0_16:1;0	0.440538172434157
THAP1	PI 16:0;0_16:1;0	-0.439336183797874
IRF9	PS 16:1;0_18:0;0	0.438693988652142
MAX	PC 16:0;0_16:1;0	-0.437479150419576
GRHL2	PS 16:1;0_18:0;0	0.43601980034289
SMAD3	PI 16:0;0_16:1;0	0.433922685279747
FOXO1	PE 16:0;0_16:1;0	0.432770362417087
RBPJ	PC 16:0;0_16:0;0	-0.432586988223937
KLF5	PC 16:0;0_16:0;0	-0.432427413295368
STAT6	PE 16:0;0_16:1;0	0.430330447390704
STAT4	PC 16:0;0_16:0;0	0.428442218927471
NR1H3	PC 16:0;0_16:0;0	-0.424130621186518
NFKB1	PC 16:0;0_16:0;0	-0.42401026287931
GRHL2	PE 16:0;0_16:1;0	0.422464531326476
ATF2	PC 16:0;0_16:1;0	0.420315225340926
CDX2	PI 16:0;0_16:1;0	0.41828452943575
GFI1B	PI 16:0;0_16:1;0	0.417064090557249
NCOA3	PC 16:0;0_16:0;0	0.416673014316572
HIF1A	PE 16:0;0_16:1;0	0.415124685624138
ATF2	PE 16:0;0_16:1;0	0.414074702688982
MAX	PE 16:0;0_16:1;0	-0.41380180081317
RUNX2	PC 16:0;0_16:0;0	0.411776457824425
ZFP24	PI 16:0;0_16:1;0	0.411740455700684
TRP53	PI 16:0;0_16:1;0	0.410655530340489
MYCN	PC 16:0;0_16:1;0	-0.4090849250591
ZFP639	PC 16:0;0_16:0;0	-0.40774466387363
STAT2	PC 16:0;0_16:0;0	0.40677696314502
MXI1	PE 16:0;0_16:1;0	-0.406748107973102
USF1	PS 16:1;0_18:0;0	0.403153858193891
TGIF2	PC 16:0;0_16:0;0	0.401679292669471
ZBTB33	PC 16:0;0_16:1;0	0.401333218659048
GRHL2	PC 16:0;0_16:1;0	0.4005007240614
EPAS1	PC 16:0;0_16:0;0	-0.399617567792643
ZFP110	PI 16:0;0_16:1;0	-0.397730992235306
ZFP369	PI 16:0;0_16:1;0	-0.397730992235306
CEBPD	PC 16:0;0_16:1;0	0.397350512576437
TRP73	PS 16:1;0_18:0;0	0.396638010456904
FOXO1	PC 16:0;0_16:1;0	0.392417860879329
SIX2	PS 16:1;0_18:0;0	0.391652462622729
SMAD4	PI 16:0;0_16:1;0	-0.391603528135958
ZBTB33	PE 16:0;0_16:1;0	0.391186227455469
CEBPD	PE 16:0;0_16:1;0	0.390098113880657
MXI1	PC 16:0;0_16:1;0	-0.388323840865526
GFI1B	PE 16:0;0_16:1;0	0.386580077893279
ZBTB7A	PS 16:1;0_18:0;0	-0.384543347604865
IRF9	PE 16:0;0_16:1;0	0.384425694049011
SPI1	PI 16:0;0_16:1;0	0.38391278710793
PGR	PC 16:0;0_16:0;0	-0.382221933162589
XBP1	PS 16:1;0_18:0;0	-0.379205714393624
HIF1A	PC 16:0;0_16:1;0	0.377826864032994
TRP73	PE 16:0;0_16:1;0	0.377589784866973
PBX3	PS 16:1;0_18:0;0	-0.376192585015505
JUND	PS 16:1;0_18:0;0	0.37592636186545
STAT5A	PC 16:0;0_16:0;0	-0.375800975132931
ASCL1	PI 16:0;0_16:1;0	0.374595454441939
TFAP2C	PS 16:1;0_18:0;0	0.373046491517827
RFX1	PC 16:0;0_16:1;0	-0.372866370276177
RFX1	PI 16:0;0_16:1;0	-0.372381888949513
IRF9	PC 16:0;0_16:1;0	0.371229544038339
TRP63	PI 16:0;0_16:1;0	0.369479112092481
MAX	PS 16:1;0_18:0;0	-0.367604788179247
PDX1	PC 16:0;0_16:0;0	0.366826561119844
MNT	PS 16:1;0_18:0;0	-0.366219549454277
NFATC1	PE 16:0;0_16:1;0	-0.364081029768518
MYCN	PS 16:1;0_18:0;0	-0.363074227084843
FOXJ2	PC 16:0;0_16:1;0	0.362621758289038
RUNX2	PS 16:1;0_18:0;0	0.361767903813592
MXI1	PS 16:1;0_18:0;0	-0.360740245612232
BHLHE40	PI 16:0;0_16:1;0	-0.360249345455075
NR2F1	PS 16:1;0_18:0;0	0.359458097372913
RUNX3	PC 16:0;0_16:0;0	-0.359380893412247
NFKB1	PS 16:1;0_18:0;0	-0.357461597626376
SOX11	PS 16:1;0_18:0;0	0.357116908777613
CREM	PI 16:0;0_16:1;0	-0.35679077613325
TRP73	PC 16:0;0_16:1;0	0.356548557487204
MAFF	PC 16:0;0_16:0;0	0.355973841572478
USF1	PE 16:0;0_16:1;0	0.354939545318865
CREM	PS 16:1;0_18:0;0	-0.354804115502019
HSF1	PC 16:0;0_16:0;0	0.352973985996663
KDM5B	PS 16:1;0_18:0;0	0.352340787524896
TFAP2C	PC 16:0;0_16:1;0	0.351434130485543
EBF1	PC 16:0;0_16:1;0	-0.348869076522768
TCF12	PI 16:0;0_16:1;0	0.346700061055151
RUNX3	PS 16:1;0_18:0;0	0.346330826897595
JUNB	PS 16:1;0_18:0;0	0.344622918725798
IRF1	PC 16:0;0_16:0;0	0.343602051994293
ZFP740	PC 16:0;0_16:0;0	-0.342245268573812
KDM5B	PE 16:0;0_16:1;0	0.341833336535847
TWIST1	PS 16:1;0_18:0;0	0.340587586114798
USF1	PC 16:0;0_16:1;0	0.340249710407668
JUNB	PI 16:0;0_16:1;0	0.339285477140912
FOXJ2	PE 16:0;0_16:1;0	0.336952151018229
MYOD1	PE 16:0;0_16:1;0	0.336628353658944
PRDM14	PI 16:0;0_16:1;0	0.336587687401776
SP3	PC 16:0;0_16:0;0	-0.333879904413657
HIF1A	PS 16:1;0_18:0;0	0.333068757523786
SMAD3	PE 16:0;0_16:1;0	0.331466724715873
FOSL2	PC 16:0;0_16:1;0	0.331225057071396
TFAP4	PC 16:0;0_16:1;0	-0.32933744590695
JUND	PC 16:0;0_16:1;0	0.329266769557864
KLF13	PC 16:0;0_16:0;0	0.328630373519646
CEBPG	PE 16:0;0_16:1;0	0.328354398273691
NFE2L2	PC 16:0;0_16:0;0	0.326541220693911
MEIS2	PE 16:0;0_16:1;0	-0.326276052983586
TCF4	PC 16:0;0_16:0;0	0.326238131513254
GATA2	PI 16:0;0_16:1;0	0.326192546206379
EBF1	PE 16:0;0_16:1;0	-0.326109210980799
NANOG	PC 16:0;0_16:0;0	-0.325219954592168
ARID2	PS 16:1;0_18:0;0	-0.323986367917787
JUN	PC 16:0;0_16:1;0	0.322511856258961
RXRA	PC 16:0;0_16:0;0	0.322391114423875
MNT	PE 16:0;0_16:1;0	-0.320708772877063
TAL1	PC 16:0;0_16:0;0	0.319819314472911
RFX1	PE 16:0;0_16:1;0	-0.319775572946319
GABPA	PC 16:0;0_16:0;0	0.31968299164824
JUN	PE 16:0;0_16:1;0	0.319516043120201
TRP53	PS 16:1;0_18:0;0	0.319118100131301
KDM5B	PC 16:0;0_16:1;0	0.318827179831684
ESR1	PI 16:0;0_16:1;0	0.318271975281054
NR2F6	PS 16:1;0_18:0;0	-0.316831175919381
TFAP2C	PE 16:0;0_16:1;0	0.313721923012148
ZEB1	PC 16:0;0_16:0;0	0.312864973719524
TFAP4	PE 16:0;0_16:1;0	-0.311975417472146
REL	PC 16:0;0_16:0;0	-0.311517824768461
FOSL2	PE 16:0;0_16:1;0	0.311270400481066
LYL1	PC 16:0;0_16:1;0	-0.309747355250548
ZBTB7A	PC 16:0;0_16:0;0	-0.309622943329408
NFATC1	PC 16:0;0_16:1;0	-0.30946211825912
NFKB1	PC 16:0;0_16:1;0	-0.306441299737041
CTCFL	PC 16:0;0_16:1;0	-0.305844137315028
MNT	PC 16:0;0_16:1;0	-0.305317141265605
ZFP24	PS 16:1;0_18:0;0	0.305177297214992
FOXJ2	PS 16:1;0_18:0;0	0.304967669807244
SPI1	PE 16:0;0_16:1;0	0.303119353834118
RELA	PI 16:0;0_16:1;0	-0.299217934615513
MYOD1	PC 16:0;0_16:1;0	0.299151415980786
TGIF2	PS 16:1;0_18:0;0	-0.298640043214007
FOXO4	PI 16:0;0_16:1;0	0.297514305723761
NR1H3	PS 16:1;0_18:0;0	-0.296528541385572
NR2F1	PE 16:0;0_16:1;0	0.294927690121572
POU2F2	PI 16:0;0_16:1;0	0.294113184556274
CTCF	PS 16:1;0_18:0;0	-0.294008136323298
SMAD3	PC 16:0;0_16:1;0	0.293239376503926
FOXL2	PE 16:0;0_16:1;0	-0.2918255239418
HNF1B	PI 16:0;0_16:1;0	-0.291705333624158
NFATC1	PI 16:0;0_16:1;0	-0.291653986778119
ELF5	PC 16:0;0_16:0;0	-0.291522935607759
LYL1	PE 16:0;0_16:1;0	-0.291325970147885
POU4F2	PC 16:0;0_16:0;0	-0.291114162005554
CREB3L1	PE 16:0;0_16:1;0	0.290804134154806
ATF2	PS 16:1;0_18:0;0	0.289410702140175
CEBPG	PC 16:0;0_16:1;0	0.28843851790052
BACH1	PE 16:0;0_16:1;0	0.288123182158427
ARID2	PE 16:0;0_16:1;0	-0.286281350463503
CTCF	PI 16:0;0_16:1;0	-0.286080816702275
MEF2C	PC 16:0;0_16:0;0	-0.285946843099448
ZBTB33	PS 16:1;0_18:0;0	0.284543807799212
NR2F1	PC 16:0;0_16:1;0	0.283864126554274
RFX5	PS 16:1;0_18:0;0	0.283401522048908
FOXO1	PI 16:0;0_16:1;0	0.282932327287453
NR1H3	PC 16:0;0_16:1;0	-0.282085845517046
EOMES	PS 16:1;0_18:0;0	0.281952449698499
JUND	PE 16:0;0_16:1;0	0.281433920685336
STAT5B	PC 16:0;0_16:0;0	0.28121165821305
EBF1	PS 16:1;0_18:0;0	-0.280904937680136
ELK1	PC 16:0;0_16:0;0	0.280542936215803
OTX2	PC 16:0;0_16:0;0	-0.279356200986117
NCOA2	PS 16:1;0_18:0;0	0.277586013714816
RELA	PS 16:1;0_18:0;0	-0.277153533557163
CTCFL	PE 16:0;0_16:1;0	-0.276237494251094
CEBPA	PE 16:0;0_16:1;0	-0.275589701704187
STAT2	PS 16:1;0_18:0;0	0.275155529697487
CEBPA	PC 16:0;0_16:1;0	-0.275152082381362
ASCL1	PE 16:0;0_16:1;0	0.27375818470558
POU2F2	PE 16:0;0_16:1;0	0.273330330949983
REL	PS 16:1;0_18:0;0	-0.273231044409152
ONECUT1	PC 16:0;0_16:0;0	-0.273078770341571
MEIS2	PC 16:0;0_16:1;0	-0.272610397404384
MYB	PC 16:0;0_16:0;0	-0.270875171540937
GATA2	PS 16:1;0_18:0;0	0.270652962447617
ARID2	PC 16:0;0_16:1;0	-0.269091842484164
CREM	PC 16:0;0_16:1;0	-0.267961690936145
MEIS1	PS 16:1;0_18:0;0	0.266145544260562
NCOA2	PC 16:0;0_16:0;0	-0.264801315473901
HNF1B	PC 16:0;0_16:0;0	0.263723458268367
SPI1	PC 16:0;0_16:1;0	0.263650292720678
XBP1	PI 16:0;0_16:1;0	-0.261501742961741
CREM	PE 16:0;0_16:1;0	-0.261156458392037
STAT2	PC 16:0;0_16:1;0	0.260800631738247
PPARA	PC 16:0;0_16:0;0	-0.259996320509203
KLF3	PI 16:0;0_16:1;0	0.258218047315027
NFKB1	PE 16:0;0_16:1;0	-0.258015980195692
NCOA1	PC 16:0;0_16:0;0	0.255913507028121
FOSL2	PS 16:1;0_18:0;0	0.254059684276818
ZFP24	PE 16:0;0_16:1;0	0.250596629889085
ZFP592	PC 16:0;0_16:0;0	-0.249951620102791
TEAD1	PS 16:1;0_18:0;0	-0.249622846681364
TRP53	PE 16:0;0_16:1;0	0.249505567708584
FOXL2	PC 16:0;0_16:1;0	-0.248296677378991
PBX3	PI 16:0;0_16:1;0	-0.24827470465282
CREB3L1	PC 16:0;0_16:1;0	0.248263871585697
MEIS2	PI 16:0;0_16:1;0	-0.246226325746503
IRF2	PC 16:0;0_16:0;0	0.245983381889945
NR1H3	PE 16:0;0_16:1;0	-0.24583654178895
TWIST1	PI 16:0;0_16:1;0	0.245786957693887
TFAP4	PS 16:1;0_18:0;0	-0.242866680097842
TRP53	PC 16:0;0_16:1;0	0.239634585843829
ZFP24	PC 16:0;0_16:1;0	0.23722886731499
